Date,Instrument,Price Close
2007-12-24,.SKEWX,115.86
2007-12-26,.SKEWX,115.2
2007-12-27,.SKEWX,114.12
2007-12-28,.SKEWX,112.9
2007-12-31,.SKEWX,111.65
2007-12-31,.SKEWX,111.65
2008-01-02,.SKEWX,110.61
2008-01-03,.SKEWX,111.38
2008-01-04,.SKEWX,109.53
2008-01-07,.SKEWX,110.19
2008-01-08,.SKEWX,109.17
2008-01-09,.SKEWX,110.76
2008-01-10,.SKEWX,110.25
2008-01-11,.SKEWX,108.79
2008-01-14,.SKEWX,111.38
2008-01-15,.SKEWX,108.15
2008-01-16,.SKEWX,108.49
2008-01-17,.SKEWX,110.0
2008-01-18,.SKEWX,110.62
2008-01-18,.SKEWX,110.62
2008-01-22,.SKEWX,114.61
2008-01-23,.SKEWX,113.07
2008-01-24,.SKEWX,113.37
2008-01-25,.SKEWX,112.64
2008-01-28,.SKEWX,114.15
2008-01-29,.SKEWX,113.82
2008-01-30,.SKEWX,112.33
2008-01-31,.SKEWX,106.43
2008-02-01,.SKEWX,114.86
2008-02-04,.SKEWX,112.88
2008-02-05,.SKEWX,112.01
2008-02-06,.SKEWX,111.93
2008-02-07,.SKEWX,112.71
2008-02-08,.SKEWX,111.71
2008-02-11,.SKEWX,114.57
2008-02-12,.SKEWX,113.97
2008-02-13,.SKEWX,116.25
2008-02-14,.SKEWX,114.19
2008-02-15,.SKEWX,112.03
2008-02-15,.SKEWX,112.03
2008-02-19,.SKEWX,113.57
2008-02-20,.SKEWX,112.24
2008-02-21,.SKEWX,112.44
2008-02-22,.SKEWX,113.58
2008-02-25,.SKEWX,113.42
2008-02-26,.SKEWX,112.39
2008-02-27,.SKEWX,111.61
2008-02-28,.SKEWX,111.33
2008-02-29,.SKEWX,110.19
2008-03-03,.SKEWX,110.4
2008-03-04,.SKEWX,110.07
2008-03-05,.SKEWX,110.24
2008-03-06,.SKEWX,110.46
2008-03-07,.SKEWX,110.28
2008-03-10,.SKEWX,109.89
2008-03-11,.SKEWX,112.71
2008-03-12,.SKEWX,111.47
2008-03-13,.SKEWX,112.58
2008-03-14,.SKEWX,110.59
2008-03-17,.SKEWX,113.51
2008-03-18,.SKEWX,112.4
2008-03-19,.SKEWX,113.11
2008-03-20,.SKEWX,113.71
2008-03-20,.SKEWX,113.71
2008-03-24,.SKEWX,114.56
2008-03-25,.SKEWX,114.87
2008-03-26,.SKEWX,112.08
2008-03-27,.SKEWX,111.78
2008-03-28,.SKEWX,110.78
2008-03-31,.SKEWX,110.36
2008-04-01,.SKEWX,111.31
2008-04-02,.SKEWX,112.08
2008-04-03,.SKEWX,111.88
2008-04-04,.SKEWX,111.48
2008-04-07,.SKEWX,111.57
2008-04-08,.SKEWX,112.13
2008-04-09,.SKEWX,110.96
2008-04-10,.SKEWX,110.82
2008-04-11,.SKEWX,109.9
2008-04-14,.SKEWX,109.62
2008-04-15,.SKEWX,109.9
2008-04-16,.SKEWX,112.47
2008-04-17,.SKEWX,113.52
2008-04-18,.SKEWX,115.35
2008-04-21,.SKEWX,115.31
2008-04-22,.SKEWX,114.42
2008-04-23,.SKEWX,113.33
2008-04-24,.SKEWX,114.27
2008-04-25,.SKEWX,114.49
2008-04-28,.SKEWX,114.61
2008-04-29,.SKEWX,114.58
2008-04-30,.SKEWX,112.48
2008-05-01,.SKEWX,116.0
2008-05-02,.SKEWX,117.49
2008-05-05,.SKEWX,115.32
2008-05-06,.SKEWX,117.63
2008-05-07,.SKEWX,116.24
2008-05-08,.SKEWX,114.99
2008-05-09,.SKEWX,117.77
2008-05-12,.SKEWX,117.42
2008-05-13,.SKEWX,117.93
2008-05-14,.SKEWX,118.92
2008-05-15,.SKEWX,121.05
2008-05-16,.SKEWX,119.49
2008-05-19,.SKEWX,117.96
2008-05-20,.SKEWX,117.44
2008-05-21,.SKEWX,114.51
2008-05-22,.SKEWX,114.41
2008-05-23,.SKEWX,113.11
2008-05-23,.SKEWX,113.11
2008-05-27,.SKEWX,113.38
2008-05-28,.SKEWX,113.93
2008-05-29,.SKEWX,114.83
2008-05-30,.SKEWX,113.53
2008-06-02,.SKEWX,114.39
2008-06-03,.SKEWX,114.6
2008-06-04,.SKEWX,114.37
2008-06-05,.SKEWX,114.76
2008-06-06,.SKEWX,113.55
2008-06-09,.SKEWX,114.98
2008-06-10,.SKEWX,114.3
2008-06-11,.SKEWX,113.2
2008-06-12,.SKEWX,113.97
2008-06-13,.SKEWX,113.77
2008-06-16,.SKEWX,114.71
2008-06-17,.SKEWX,115.71
2008-06-18,.SKEWX,112.74
2008-06-19,.SKEWX,113.44
2008-06-20,.SKEWX,113.13
2008-06-23,.SKEWX,113.59
2008-06-24,.SKEWX,112.2
2008-06-25,.SKEWX,110.7
2008-06-26,.SKEWX,109.67
2008-06-27,.SKEWX,110.52
2008-06-30,.SKEWX,112.0
2008-07-01,.SKEWX,112.69
2008-07-02,.SKEWX,110.96
2008-07-03,.SKEWX,111.72
2008-07-03,.SKEWX,111.72
2008-07-07,.SKEWX,111.75
2008-07-08,.SKEWX,112.21
2008-07-09,.SKEWX,110.25
2008-07-10,.SKEWX,110.91
2008-07-11,.SKEWX,110.87
2008-07-14,.SKEWX,111.11
2008-07-15,.SKEWX,110.81
2008-07-16,.SKEWX,111.93
2008-07-17,.SKEWX,113.93
2008-07-18,.SKEWX,113.85
2008-07-21,.SKEWX,114.1
2008-07-22,.SKEWX,113.2
2008-07-23,.SKEWX,115.06
2008-07-24,.SKEWX,113.19
2008-07-25,.SKEWX,113.9
2008-07-28,.SKEWX,111.49
2008-07-29,.SKEWX,112.18
2008-07-30,.SKEWX,112.11
2008-07-31,.SKEWX,110.66
2008-08-01,.SKEWX,111.38
2008-08-04,.SKEWX,111.2
2008-08-05,.SKEWX,109.69
2008-08-06,.SKEWX,113.22
2008-08-07,.SKEWX,111.97
2008-08-08,.SKEWX,113.33
2008-08-11,.SKEWX,111.55
2008-08-12,.SKEWX,111.26
2008-08-13,.SKEWX,111.76
2008-08-14,.SKEWX,113.07
2008-08-15,.SKEWX,113.21
2008-08-18,.SKEWX,112.29
2008-08-19,.SKEWX,111.4
2008-08-20,.SKEWX,111.95
2008-08-21,.SKEWX,111.9
2008-08-22,.SKEWX,111.8
2008-08-25,.SKEWX,110.34
2008-08-26,.SKEWX,110.8
2008-08-27,.SKEWX,110.51
2008-08-28,.SKEWX,111.21
2008-08-29,.SKEWX,110.58
2008-08-29,.SKEWX,110.58
2008-09-02,.SKEWX,110.38
2008-09-03,.SKEWX,110.5
2008-09-04,.SKEWX,110.48
2008-09-05,.SKEWX,109.46
2008-09-08,.SKEWX,109.1
2008-09-09,.SKEWX,108.57
2008-09-10,.SKEWX,109.49
2008-09-11,.SKEWX,110.5
2008-09-12,.SKEWX,110.15
2008-09-15,.SKEWX,110.74
2008-09-16,.SKEWX,112.29
2008-09-17,.SKEWX,112.97
2008-09-18,.SKEWX,117.42
2008-09-19,.SKEWX,114.48
2008-09-22,.SKEWX,114.32
2008-09-23,.SKEWX,111.63
2008-09-24,.SKEWX,111.58
2008-09-25,.SKEWX,112.53
2008-09-26,.SKEWX,110.56
2008-09-29,.SKEWX,111.33
2008-09-30,.SKEWX,111.43
2008-10-01,.SKEWX,112.14
2008-10-02,.SKEWX,112.24
2008-10-03,.SKEWX,114.17
2008-10-06,.SKEWX,112.09
2008-10-07,.SKEWX,110.2
2008-10-08,.SKEWX,111.04
2008-10-09,.SKEWX,109.58
2008-10-10,.SKEWX,107.23
2008-10-13,.SKEWX,109.73
2008-10-14,.SKEWX,113.55
2008-10-15,.SKEWX,118.94
2008-10-16,.SKEWX,113.18
2008-10-17,.SKEWX,118.81
2008-10-20,.SKEWX,124.83
2008-10-21,.SKEWX,120.38
2008-10-22,.SKEWX,119.34
2008-10-23,.SKEWX,120.69
2008-10-24,.SKEWX,116.67
2008-10-27,.SKEWX,116.94
2008-10-28,.SKEWX,125.95
2008-10-29,.SKEWX,120.15
2008-10-30,.SKEWX,124.02
2008-10-31,.SKEWX,122.19
2008-11-03,.SKEWX,117.13
2008-11-04,.SKEWX,117.78
2008-11-05,.SKEWX,129.35
2008-11-06,.SKEWX,122.15
2008-11-07,.SKEWX,122.85
2008-11-10,.SKEWX,126.27
2008-11-11,.SKEWX,120.67
2008-11-12,.SKEWX,121.11
2008-11-13,.SKEWX,124.98
2008-11-14,.SKEWX,118.59
2008-11-17,.SKEWX,113.4
2008-11-18,.SKEWX,116.05
2008-11-19,.SKEWX,115.86
2008-11-20,.SKEWX,114.93
2008-11-21,.SKEWX,118.88
2008-11-24,.SKEWX,116.16
2008-11-25,.SKEWX,114.1
2008-11-26,.SKEWX,113.3
2008-11-26,.SKEWX,113.3
2008-11-28,.SKEWX,113.12
2008-12-01,.SKEWX,112.75
2008-12-02,.SKEWX,112.2
2008-12-03,.SKEWX,112.55
2008-12-04,.SKEWX,111.77
2008-12-05,.SKEWX,116.45
2008-12-08,.SKEWX,120.77
2008-12-09,.SKEWX,118.58
2008-12-10,.SKEWX,119.51
2008-12-11,.SKEWX,121.83
2008-12-12,.SKEWX,116.24
2008-12-15,.SKEWX,115.86
2008-12-16,.SKEWX,119.25
2008-12-17,.SKEWX,115.07
2008-12-18,.SKEWX,116.55
2008-12-19,.SKEWX,118.73
2008-12-22,.SKEWX,115.16
2008-12-23,.SKEWX,112.01
2008-12-24,.SKEWX,112.31
2008-12-24,.SKEWX,112.31
2008-12-26,.SKEWX,112.56
2008-12-29,.SKEWX,113.77
2008-12-30,.SKEWX,116.08
2008-12-31,.SKEWX,116.5
2008-12-31,.SKEWX,116.5
2009-01-02,.SKEWX,124.21
2009-01-05,.SKEWX,116.12
2009-01-06,.SKEWX,115.49
2009-01-07,.SKEWX,118.21
2009-01-08,.SKEWX,118.24
2009-01-09,.SKEWX,118.82
2009-01-12,.SKEWX,118.36
2009-01-13,.SKEWX,118.22
2009-01-14,.SKEWX,119.99
2009-01-15,.SKEWX,124.7
2009-01-16,.SKEWX,126.05
2009-01-16,.SKEWX,126.05
2009-01-20,.SKEWX,119.17
2009-01-21,.SKEWX,120.58
2009-01-22,.SKEWX,117.76
2009-01-23,.SKEWX,121.31
2009-01-26,.SKEWX,120.65
2009-01-27,.SKEWX,119.68
2009-01-28,.SKEWX,122.39
2009-01-29,.SKEWX,119.92
2009-01-30,.SKEWX,115.88
2009-02-02,.SKEWX,123.95
2009-02-03,.SKEWX,125.25
2009-02-04,.SKEWX,127.68
2009-02-05,.SKEWX,122.63
2009-02-06,.SKEWX,122.27
2009-02-09,.SKEWX,122.62
2009-02-10,.SKEWX,118.94
2009-02-11,.SKEWX,122.57
2009-02-12,.SKEWX,114.51
2009-02-13,.SKEWX,120.58
2009-02-13,.SKEWX,120.58
2009-02-17,.SKEWX,118.1
2009-02-18,.SKEWX,127.01
2009-02-19,.SKEWX,119.41
2009-02-20,.SKEWX,119.93
2009-02-23,.SKEWX,116.63
2009-02-24,.SKEWX,114.2
2009-02-25,.SKEWX,114.97
2009-02-26,.SKEWX,113.96
2009-02-27,.SKEWX,114.25
2009-03-02,.SKEWX,115.42
2009-03-03,.SKEWX,113.77
2009-03-04,.SKEWX,118.16
2009-03-05,.SKEWX,113.73
2009-03-06,.SKEWX,115.45
2009-03-09,.SKEWX,113.11
2009-03-10,.SKEWX,115.59
2009-03-11,.SKEWX,112.71
2009-03-12,.SKEWX,112.96
2009-03-13,.SKEWX,113.94
2009-03-16,.SKEWX,114.28
2009-03-17,.SKEWX,118.32
2009-03-18,.SKEWX,117.3
2009-03-19,.SKEWX,116.53
2009-03-20,.SKEWX,117.06
2009-03-23,.SKEWX,117.95
2009-03-24,.SKEWX,112.12
2009-03-25,.SKEWX,114.22
2009-03-26,.SKEWX,113.75
2009-03-27,.SKEWX,111.09
2009-03-30,.SKEWX,113.71
2009-03-31,.SKEWX,112.87
2009-04-01,.SKEWX,114.49
2009-04-02,.SKEWX,111.9
2009-04-03,.SKEWX,112.04
2009-04-06,.SKEWX,114.39
2009-04-07,.SKEWX,111.16
2009-04-08,.SKEWX,111.49
2009-04-09,.SKEWX,108.18
2009-04-09,.SKEWX,108.18
2009-04-13,.SKEWX,110.39
2009-04-14,.SKEWX,109.23
2009-04-15,.SKEWX,108.62
2009-04-16,.SKEWX,114.45
2009-04-17,.SKEWX,111.75
2009-04-20,.SKEWX,113.99
2009-04-21,.SKEWX,114.63
2009-04-22,.SKEWX,112.72
2009-04-23,.SKEWX,113.4
2009-04-24,.SKEWX,114.6
2009-04-27,.SKEWX,114.12
2009-04-28,.SKEWX,114.13
2009-04-29,.SKEWX,114.6
2009-04-30,.SKEWX,114.86
2009-05-01,.SKEWX,115.21
2009-05-04,.SKEWX,115.4
2009-05-05,.SKEWX,113.65
2009-05-06,.SKEWX,113.34
2009-05-07,.SKEWX,112.7
2009-05-08,.SKEWX,114.96
2009-05-11,.SKEWX,113.99
2009-05-12,.SKEWX,115.66
2009-05-13,.SKEWX,116.32
2009-05-14,.SKEWX,116.5
2009-05-15,.SKEWX,119.06
2009-05-18,.SKEWX,119.21
2009-05-19,.SKEWX,117.92
2009-05-20,.SKEWX,113.96
2009-05-21,.SKEWX,117.1
2009-05-22,.SKEWX,118.81
2009-05-22,.SKEWX,118.81
2009-05-26,.SKEWX,120.89
2009-05-27,.SKEWX,120.04
2009-05-28,.SKEWX,122.33
2009-05-29,.SKEWX,122.99
2009-06-01,.SKEWX,122.09
2009-06-02,.SKEWX,120.94
2009-06-03,.SKEWX,121.19
2009-06-04,.SKEWX,119.37
2009-06-05,.SKEWX,118.83
2009-06-08,.SKEWX,119.44
2009-06-09,.SKEWX,119.24
2009-06-10,.SKEWX,121.61
2009-06-11,.SKEWX,117.88
2009-06-12,.SKEWX,120.98
2009-06-15,.SKEWX,118.2
2009-06-16,.SKEWX,125.05
2009-06-17,.SKEWX,123.17
2009-06-18,.SKEWX,123.72
2009-06-19,.SKEWX,123.78
2009-06-22,.SKEWX,116.79
2009-06-23,.SKEWX,116.01
2009-06-24,.SKEWX,116.97
2009-06-25,.SKEWX,115.51
2009-06-26,.SKEWX,115.72
2009-06-29,.SKEWX,117.16
2009-06-30,.SKEWX,117.03
2009-07-01,.SKEWX,116.68
2009-07-02,.SKEWX,115.08
2009-07-02,.SKEWX,115.08
2009-07-06,.SKEWX,118.41
2009-07-07,.SKEWX,116.35
2009-07-08,.SKEWX,114.25
2009-07-09,.SKEWX,115.2
2009-07-10,.SKEWX,113.2
2009-07-13,.SKEWX,113.3
2009-07-14,.SKEWX,115.44
2009-07-15,.SKEWX,115.75
2009-07-16,.SKEWX,116.89
2009-07-17,.SKEWX,116.43
2009-07-20,.SKEWX,116.31
2009-07-21,.SKEWX,116.79
2009-07-22,.SKEWX,112.41
2009-07-23,.SKEWX,112.07
2009-07-24,.SKEWX,114.04
2009-07-27,.SKEWX,114.05
2009-07-28,.SKEWX,116.18
2009-07-29,.SKEWX,116.74
2009-07-30,.SKEWX,115.41
2009-07-31,.SKEWX,108.94
2009-08-03,.SKEWX,114.03
2009-08-04,.SKEWX,114.94
2009-08-05,.SKEWX,117.11
2009-08-06,.SKEWX,115.22
2009-08-07,.SKEWX,113.77
2009-08-10,.SKEWX,117.02
2009-08-11,.SKEWX,117.61
2009-08-12,.SKEWX,119.64
2009-08-13,.SKEWX,121.85
2009-08-14,.SKEWX,118.75
2009-08-17,.SKEWX,116.58
2009-08-18,.SKEWX,118.11
2009-08-19,.SKEWX,121.73
2009-08-20,.SKEWX,121.53
2009-08-21,.SKEWX,122.9
2009-08-24,.SKEWX,121.16
2009-08-25,.SKEWX,119.05
2009-08-26,.SKEWX,118.71
2009-08-27,.SKEWX,117.71
2009-08-28,.SKEWX,117.67
2009-08-31,.SKEWX,120.14
2009-09-01,.SKEWX,118.26
2009-09-02,.SKEWX,118.41
2009-09-03,.SKEWX,119.38
2009-09-04,.SKEWX,119.73
2009-09-04,.SKEWX,119.73
2009-09-08,.SKEWX,120.55
2009-09-09,.SKEWX,120.83
2009-09-10,.SKEWX,121.26
2009-09-11,.SKEWX,120.23
2009-09-14,.SKEWX,121.0
2009-09-15,.SKEWX,118.46
2009-09-16,.SKEWX,113.62
2009-09-17,.SKEWX,118.95
2009-09-18,.SKEWX,117.02
2009-09-21,.SKEWX,119.14
2009-09-22,.SKEWX,118.16
2009-09-23,.SKEWX,117.44
2009-09-24,.SKEWX,116.65
2009-09-25,.SKEWX,118.01
2009-09-28,.SKEWX,119.1
2009-09-29,.SKEWX,119.84
2009-09-30,.SKEWX,120.86
2009-10-01,.SKEWX,117.81
2009-10-02,.SKEWX,118.55
2009-10-05,.SKEWX,118.5
2009-10-06,.SKEWX,117.82
2009-10-07,.SKEWX,117.65
2009-10-08,.SKEWX,119.92
2009-10-09,.SKEWX,120.87
2009-10-12,.SKEWX,119.55
2009-10-13,.SKEWX,120.77
2009-10-14,.SKEWX,121.31
2009-10-15,.SKEWX,120.03
2009-10-16,.SKEWX,119.05
2009-10-19,.SKEWX,117.25
2009-10-20,.SKEWX,116.9
2009-10-21,.SKEWX,118.6
2009-10-22,.SKEWX,118.09
2009-10-23,.SKEWX,117.51
2009-10-26,.SKEWX,118.33
2009-10-27,.SKEWX,118.9
2009-10-28,.SKEWX,118.37
2009-10-29,.SKEWX,120.82
2009-10-30,.SKEWX,122.75
2009-11-02,.SKEWX,121.9
2009-11-03,.SKEWX,118.53
2009-11-04,.SKEWX,119.75
2009-11-05,.SKEWX,119.83
2009-11-06,.SKEWX,120.14
2009-11-09,.SKEWX,114.4
2009-11-10,.SKEWX,119.65
2009-11-11,.SKEWX,119.21
2009-11-12,.SKEWX,118.38
2009-11-13,.SKEWX,120.72
2009-11-16,.SKEWX,114.53
2009-11-17,.SKEWX,119.32
2009-11-18,.SKEWX,114.75
2009-11-19,.SKEWX,119.35
2009-11-20,.SKEWX,120.59
2009-11-23,.SKEWX,122.85
2009-11-24,.SKEWX,122.47
2009-11-25,.SKEWX,121.98
2009-11-25,.SKEWX,121.98
2009-11-27,.SKEWX,120.82
2009-11-30,.SKEWX,122.91
2009-12-01,.SKEWX,122.96
2009-12-02,.SKEWX,119.0
2009-12-03,.SKEWX,117.04
2009-12-04,.SKEWX,118.01
2009-12-07,.SKEWX,117.17
2009-12-08,.SKEWX,117.89
2009-12-09,.SKEWX,118.75
2009-12-10,.SKEWX,121.35
2009-12-11,.SKEWX,121.59
2009-12-14,.SKEWX,125.3
2009-12-15,.SKEWX,123.84
2009-12-16,.SKEWX,117.13
2009-12-17,.SKEWX,121.83
2009-12-18,.SKEWX,122.29
2009-12-21,.SKEWX,124.33
2009-12-22,.SKEWX,127.89
2009-12-23,.SKEWX,127.15
2009-12-24,.SKEWX,128.16
2009-12-24,.SKEWX,128.16
2009-12-28,.SKEWX,125.79
2009-12-29,.SKEWX,125.71
2009-12-30,.SKEWX,125.65
2009-12-31,.SKEWX,123.23
2009-12-31,.SKEWX,123.23
2010-01-04,.SKEWX,123.84
2010-01-05,.SKEWX,122.99
2010-01-06,.SKEWX,121.63
2010-01-07,.SKEWX,120.17
2010-01-08,.SKEWX,120.15
2010-01-11,.SKEWX,119.1
2010-01-12,.SKEWX,120.66
2010-01-13,.SKEWX,125.89
2010-01-14,.SKEWX,125.06
2010-01-15,.SKEWX,124.32
2010-01-15,.SKEWX,124.32
2010-01-19,.SKEWX,124.28
2010-01-20,.SKEWX,124.1
2010-01-21,.SKEWX,121.99
2010-01-22,.SKEWX,122.88
2010-01-25,.SKEWX,122.54
2010-01-26,.SKEWX,118.41
2010-01-27,.SKEWX,118.98
2010-01-28,.SKEWX,117.98
2010-01-29,.SKEWX,117.5
2010-02-01,.SKEWX,119.22
2010-02-02,.SKEWX,120.46
2010-02-03,.SKEWX,119.95
2010-02-04,.SKEWX,116.02
2010-02-05,.SKEWX,118.75
2010-02-08,.SKEWX,117.68
2010-02-09,.SKEWX,120.43
2010-02-10,.SKEWX,118.51
2010-02-11,.SKEWX,120.13
2010-02-12,.SKEWX,113.71
2010-02-12,.SKEWX,113.71
2010-02-16,.SKEWX,120.89
2010-02-17,.SKEWX,119.63
2010-02-18,.SKEWX,122.56
2010-02-19,.SKEWX,118.53
2010-02-22,.SKEWX,121.33
2010-02-23,.SKEWX,120.82
2010-02-24,.SKEWX,120.61
2010-02-25,.SKEWX,121.28
2010-02-26,.SKEWX,120.13
2010-03-01,.SKEWX,120.8
2010-03-02,.SKEWX,120.28
2010-03-03,.SKEWX,119.03
2010-03-04,.SKEWX,120.75
2010-03-05,.SKEWX,118.03
2010-03-08,.SKEWX,117.56
2010-03-09,.SKEWX,116.64
2010-03-10,.SKEWX,117.98
2010-03-11,.SKEWX,117.48
2010-03-12,.SKEWX,118.96
2010-03-15,.SKEWX,120.63
2010-03-16,.SKEWX,123.51
2010-03-17,.SKEWX,119.66
2010-03-18,.SKEWX,120.27
2010-03-19,.SKEWX,121.97
2010-03-22,.SKEWX,123.63
2010-03-23,.SKEWX,121.18
2010-03-24,.SKEWX,122.67
2010-03-25,.SKEWX,122.14
2010-03-26,.SKEWX,123.14
2010-03-29,.SKEWX,123.2
2010-03-30,.SKEWX,124.03
2010-03-31,.SKEWX,123.7
2010-04-01,.SKEWX,123.93
2010-04-01,.SKEWX,123.93
2010-04-05,.SKEWX,123.78
2010-04-06,.SKEWX,123.29
2010-04-07,.SKEWX,123.27
2010-04-08,.SKEWX,122.67
2010-04-09,.SKEWX,124.36
2010-04-12,.SKEWX,123.16
2010-04-13,.SKEWX,125.54
2010-04-14,.SKEWX,125.77
2010-04-15,.SKEWX,126.29
2010-04-16,.SKEWX,131.33
2010-04-19,.SKEWX,131.14
2010-04-20,.SKEWX,134.19
2010-04-21,.SKEWX,129.84
2010-04-22,.SKEWX,127.48
2010-04-23,.SKEWX,126.13
2010-04-26,.SKEWX,124.25
2010-04-27,.SKEWX,124.98
2010-04-28,.SKEWX,128.4
2010-04-29,.SKEWX,129.28
2010-04-30,.SKEWX,125.41
2010-05-03,.SKEWX,125.35
2010-05-04,.SKEWX,124.86
2010-05-05,.SKEWX,122.82
2010-05-06,.SKEWX,122.16
2010-05-07,.SKEWX,123.86
2010-05-10,.SKEWX,128.64
2010-05-11,.SKEWX,127.09
2010-05-12,.SKEWX,124.26
2010-05-13,.SKEWX,126.2
2010-05-14,.SKEWX,128.47
2010-05-17,.SKEWX,128.87
2010-05-18,.SKEWX,123.88
2010-05-19,.SKEWX,126.33
2010-05-20,.SKEWX,123.36
2010-05-21,.SKEWX,125.56
2010-05-24,.SKEWX,125.0
2010-05-25,.SKEWX,123.28
2010-05-26,.SKEWX,121.48
2010-05-27,.SKEWX,125.73
2010-05-28,.SKEWX,123.13
2010-05-28,.SKEWX,123.13
2010-06-01,.SKEWX,119.63
2010-06-02,.SKEWX,123.69
2010-06-03,.SKEWX,123.83
2010-06-04,.SKEWX,121.11
2010-06-07,.SKEWX,119.21
2010-06-08,.SKEWX,120.74
2010-06-09,.SKEWX,119.97
2010-06-10,.SKEWX,122.34
2010-06-11,.SKEWX,122.81
2010-06-14,.SKEWX,121.69
2010-06-15,.SKEWX,124.8
2010-06-16,.SKEWX,121.48
2010-06-17,.SKEWX,122.13
2010-06-18,.SKEWX,122.98
2010-06-21,.SKEWX,121.73
2010-06-22,.SKEWX,120.42
2010-06-23,.SKEWX,119.84
2010-06-24,.SKEWX,119.56
2010-06-25,.SKEWX,119.37
2010-06-28,.SKEWX,120.3
2010-06-29,.SKEWX,118.13
2010-06-30,.SKEWX,116.87
2010-07-01,.SKEWX,116.76
2010-07-02,.SKEWX,114.65
2010-07-02,.SKEWX,114.65
2010-07-06,.SKEWX,116.01
2010-07-07,.SKEWX,117.77
2010-07-08,.SKEWX,117.22
2010-07-09,.SKEWX,117.97
2010-07-12,.SKEWX,118.72
2010-07-13,.SKEWX,119.33
2010-07-14,.SKEWX,120.07
2010-07-15,.SKEWX,118.58
2010-07-16,.SKEWX,118.67
2010-07-19,.SKEWX,118.78
2010-07-20,.SKEWX,119.07
2010-07-21,.SKEWX,117.29
2010-07-22,.SKEWX,118.22
2010-07-23,.SKEWX,119.69
2010-07-26,.SKEWX,119.29
2010-07-27,.SKEWX,121.32
2010-07-28,.SKEWX,121.91
2010-07-29,.SKEWX,119.36
2010-07-30,.SKEWX,119.53
2010-08-02,.SKEWX,122.5
2010-08-03,.SKEWX,121.39
2010-08-04,.SKEWX,120.99
2010-08-05,.SKEWX,120.43
2010-08-06,.SKEWX,119.67
2010-08-09,.SKEWX,123.75
2010-08-10,.SKEWX,122.79
2010-08-11,.SKEWX,118.45
2010-08-12,.SKEWX,115.18
2010-08-13,.SKEWX,115.28
2010-08-16,.SKEWX,121.1
2010-08-17,.SKEWX,121.96
2010-08-18,.SKEWX,121.26
2010-08-19,.SKEWX,120.26
2010-08-20,.SKEWX,119.62
2010-08-23,.SKEWX,118.38
2010-08-24,.SKEWX,117.39
2010-08-25,.SKEWX,117.01
2010-08-26,.SKEWX,115.99
2010-08-27,.SKEWX,116.03
2010-08-30,.SKEWX,115.06
2010-08-31,.SKEWX,115.02
2010-09-01,.SKEWX,116.36
2010-09-02,.SKEWX,116.74
2010-09-03,.SKEWX,119.11
2010-09-03,.SKEWX,119.11
2010-09-07,.SKEWX,118.73
2010-09-08,.SKEWX,120.3
2010-09-09,.SKEWX,119.31
2010-09-10,.SKEWX,121.09
2010-09-13,.SKEWX,121.89
2010-09-14,.SKEWX,120.98
2010-09-15,.SKEWX,119.74
2010-09-16,.SKEWX,124.32
2010-09-17,.SKEWX,124.9
2010-09-20,.SKEWX,124.88
2010-09-21,.SKEWX,122.81
2010-09-22,.SKEWX,121.75
2010-09-23,.SKEWX,121.57
2010-09-24,.SKEWX,123.0
2010-09-27,.SKEWX,120.21
2010-09-28,.SKEWX,121.69
2010-09-29,.SKEWX,119.27
2010-09-30,.SKEWX,120.48
2010-10-01,.SKEWX,119.61
2010-10-04,.SKEWX,118.29
2010-10-05,.SKEWX,117.77
2010-10-06,.SKEWX,116.57
2010-10-07,.SKEWX,116.69
2010-10-08,.SKEWX,117.96
2010-10-11,.SKEWX,115.87
2010-10-12,.SKEWX,117.02
2010-10-13,.SKEWX,118.43
2010-10-14,.SKEWX,120.24
2010-10-15,.SKEWX,121.48
2010-10-18,.SKEWX,120.57
2010-10-19,.SKEWX,119.57
2010-10-20,.SKEWX,120.04
2010-10-21,.SKEWX,118.17
2010-10-22,.SKEWX,117.38
2010-10-25,.SKEWX,116.45
2010-10-26,.SKEWX,116.51
2010-10-27,.SKEWX,116.97
2010-10-28,.SKEWX,116.29
2010-10-29,.SKEWX,116.04
2010-11-01,.SKEWX,116.83
2010-11-02,.SKEWX,116.14
2010-11-03,.SKEWX,118.21
2010-11-04,.SKEWX,116.59
2010-11-05,.SKEWX,116.98
2010-11-08,.SKEWX,118.27
2010-11-09,.SKEWX,119.61
2010-11-10,.SKEWX,122.16
2010-11-11,.SKEWX,123.59
2010-11-12,.SKEWX,121.72
2010-11-15,.SKEWX,122.04
2010-11-16,.SKEWX,120.86
2010-11-17,.SKEWX,120.34
2010-11-18,.SKEWX,121.73
2010-11-19,.SKEWX,121.26
2010-11-22,.SKEWX,122.34
2010-11-23,.SKEWX,119.86
2010-11-24,.SKEWX,122.16
2010-11-24,.SKEWX,122.16
2010-11-26,.SKEWX,119.02
2010-11-29,.SKEWX,118.54
2010-11-30,.SKEWX,116.71
2010-12-01,.SKEWX,118.69
2010-12-02,.SKEWX,120.88
2010-12-03,.SKEWX,120.42
2010-12-06,.SKEWX,121.15
2010-12-07,.SKEWX,118.13
2010-12-08,.SKEWX,119.53
2010-12-09,.SKEWX,123.93
2010-12-10,.SKEWX,123.01
2010-12-13,.SKEWX,120.74
2010-12-14,.SKEWX,121.99
2010-12-15,.SKEWX,121.94
