Date,Instrument,Price1
2008-02-27,.RVOL,17.9
2008-02-28,.RVOL,18.05
2008-02-29,.RVOL,20.2
2008-03-03,.RVOL,19.31
2008-03-04,.RVOL,18.84
2008-03-05,.RVOL,18.57
2008-03-06,.RVOL,16.88
2008-03-07,.RVOL,16.88
2008-03-10,.RVOL,17.37
2008-03-11,.RVOL,21.05
2008-03-12,.RVOL,21.18
2008-03-13,.RVOL,21.09
2008-03-14,.RVOL,21.9
2008-03-17,.RVOL,21.67
2008-03-18,.RVOL,25.72
2008-03-19,.RVOL,26.95
2008-03-20,.RVOL,28.18
2008-03-20,.RVOL,28.18
2008-03-24,.RVOL,28.34
2008-03-25,.RVOL,28.19
2008-03-26,.RVOL,28.04
2008-03-27,.RVOL,28.17
2008-03-28,.RVOL,28.3
2008-03-31,.RVOL,28.17
2008-04-01,.RVOL,29.41
2008-04-02,.RVOL,29.42
2008-04-03,.RVOL,29.4
2008-04-04,.RVOL,29.34
2008-04-07,.RVOL,28.32
2008-04-08,.RVOL,28.22
2008-04-09,.RVOL,27.94
2008-04-10,.RVOL,25.26
2008-04-11,.RVOL,25.96
2008-04-14,.RVOL,25.93
2008-04-15,.RVOL,24.96
2008-04-16,.RVOL,25.76
2008-04-17,.RVOL,21.71
2008-04-18,.RVOL,21.3
2008-04-21,.RVOL,19.48
2008-04-22,.RVOL,19.0
2008-04-23,.RVOL,19.02
2008-04-24,.RVOL,18.87
2008-04-25,.RVOL,18.64
2008-04-28,.RVOL,18.46
2008-04-29,.RVOL,18.44
2008-04-30,.RVOL,13.64
2008-05-01,.RVOL,14.92
2008-05-02,.RVOL,14.94
2008-05-05,.RVOL,15.01
2008-05-06,.RVOL,15.26
2008-05-07,.RVOL,16.53
2008-05-08,.RVOL,16.34
2008-05-09,.RVOL,16.46
2008-05-12,.RVOL,15.51
2008-05-13,.RVOL,15.46
2008-05-14,.RVOL,15.41
2008-05-15,.RVOL,14.16
2008-05-16,.RVOL,14.16
2008-05-19,.RVOL,12.41
2008-05-20,.RVOL,12.76
2008-05-21,.RVOL,13.75
2008-05-22,.RVOL,13.74
2008-05-23,.RVOL,14.31
2008-05-23,.RVOL,14.31
2008-05-27,.RVOL,14.29
2008-05-28,.RVOL,14.35
2008-05-29,.RVOL,14.42
2008-05-30,.RVOL,14.3
2008-06-02,.RVOL,13.37
2008-06-03,.RVOL,13.5
2008-06-04,.RVOL,13.42
2008-06-05,.RVOL,14.64
2008-06-06,.RVOL,17.02
2008-06-09,.RVOL,16.98
2008-06-10,.RVOL,16.86
2008-06-11,.RVOL,17.4
2008-06-12,.RVOL,17.45
2008-06-13,.RVOL,18.09
2008-06-16,.RVOL,17.74
2008-06-17,.RVOL,17.88
2008-06-18,.RVOL,18.15
2008-06-19,.RVOL,17.93
2008-06-20,.RVOL,18.0
2008-06-23,.RVOL,17.98
2008-06-24,.RVOL,17.44
2008-06-25,.RVOL,17.41
2008-06-26,.RVOL,20.37
2008-06-27,.RVOL,20.32
2008-06-30,.RVOL,20.32
2008-07-01,.RVOL,20.1
2008-07-02,.RVOL,20.99
2008-07-03,.RVOL,21.01
2008-07-03,.RVOL,21.01
2008-07-07,.RVOL,20.27
2008-07-08,.RVOL,18.06
2008-07-09,.RVOL,19.75
2008-07-10,.RVOL,19.89
2008-07-11,.RVOL,19.39
2008-07-14,.RVOL,19.64
2008-07-15,.RVOL,19.35
2008-07-16,.RVOL,21.06
2008-07-17,.RVOL,21.31
2008-07-18,.RVOL,21.08
2008-07-21,.RVOL,21.06
2008-07-22,.RVOL,20.64
2008-07-23,.RVOL,20.68
2008-07-24,.RVOL,22.07
2008-07-25,.RVOL,21.98
2008-07-28,.RVOL,20.21
2008-07-29,.RVOL,21.53
2008-07-30,.RVOL,22.34
2008-07-31,.RVOL,22.67
2008-08-01,.RVOL,21.88
2008-08-04,.RVOL,22.07
2008-08-05,.RVOL,23.78
2008-08-06,.RVOL,23.09
2008-08-07,.RVOL,22.48
2008-08-08,.RVOL,23.59
2008-08-11,.RVOL,23.41
2008-08-12,.RVOL,23.46
2008-08-13,.RVOL,23.21
2008-08-14,.RVOL,21.73
2008-08-15,.RVOL,21.43
2008-08-18,.RVOL,21.97
2008-08-19,.RVOL,22.25
2008-08-20,.RVOL,21.89
2008-08-21,.RVOL,21.86
2008-08-22,.RVOL,20.84
2008-08-25,.RVOL,21.8
2008-08-26,.RVOL,20.9
2008-08-27,.RVOL,19.7
2008-08-28,.RVOL,19.38
2008-08-29,.RVOL,19.39
2008-08-29,.RVOL,19.39
2008-09-02,.RVOL,19.32
2008-09-03,.RVOL,19.09
2008-09-04,.RVOL,19.76
2008-09-05,.RVOL,19.78
2008-09-08,.RVOL,20.11
2008-09-09,.RVOL,22.1
2008-09-10,.RVOL,22.04
2008-09-11,.RVOL,22.32
2008-09-12,.RVOL,22.3
2008-09-15,.RVOL,27.95
2008-09-16,.RVOL,28.59
2008-09-17,.RVOL,32.75
2008-09-18,.RVOL,34.88
2008-09-19,.RVOL,37.75
2008-09-22,.RVOL,39.79
2008-09-23,.RVOL,39.93
2008-09-24,.RVOL,39.42
2008-09-25,.RVOL,40.32
2008-09-26,.RVOL,40.24
2008-09-29,.RVOL,52.08
2008-09-30,.RVOL,55.58
2008-10-01,.RVOL,55.61
2008-10-02,.RVOL,57.34
2008-10-03,.RVOL,56.47
2008-10-06,.RVOL,58.45
2008-10-07,.RVOL,61.2
2008-10-08,.RVOL,60.21
2008-10-09,.RVOL,66.26
2008-10-10,.RVOL,66.08
2008-10-13,.RVOL,76.05
2008-10-14,.RVOL,74.21
2008-10-15,.RVOL,81.7
2008-10-16,.RVOL,81.45
2008-10-17,.RVOL,80.5
2008-10-20,.RVOL,80.71
2008-10-21,.RVOL,80.45
2008-10-22,.RVOL,82.75
2008-10-23,.RVOL,82.83
2008-10-24,.RVOL,83.44
2008-10-27,.RVOL,84.24
2008-10-28,.RVOL,85.33
2008-10-29,.RVOL,83.26
2008-10-30,.RVOL,83.96
2008-10-31,.RVOL,83.02
2008-11-03,.RVOL,82.93
2008-11-04,.RVOL,82.63
2008-11-05,.RVOL,82.6
2008-11-06,.RVOL,84.22
2008-11-07,.RVOL,80.12
2008-11-10,.RVOL,80.2
2008-11-11,.RVOL,71.3
2008-11-12,.RVOL,73.47
2008-11-13,.RVOL,68.88
2008-11-14,.RVOL,69.03
2008-11-17,.RVOL,69.52
2008-11-18,.RVOL,67.78
2008-11-19,.RVOL,70.08
2008-11-20,.RVOL,71.34
2008-11-21,.RVOL,74.08
2008-11-24,.RVOL,75.58
2008-11-25,.RVOL,74.8
2008-11-26,.RVOL,66.64
2008-11-26,.RVOL,66.64
2008-11-28,.RVOL,66.37
2008-12-01,.RVOL,72.85
2008-12-02,.RVOL,73.85
2008-12-03,.RVOL,74.34
2008-12-04,.RVOL,73.85
2008-12-05,.RVOL,72.41
2008-12-08,.RVOL,71.37
2008-12-09,.RVOL,71.08
2008-12-10,.RVOL,71.08
2008-12-11,.RVOL,71.27
2008-12-12,.RVOL,68.99
2008-12-15,.RVOL,64.97
2008-12-16,.RVOL,65.19
2008-12-17,.RVOL,64.75
2008-12-18,.RVOL,65.05
2008-12-19,.RVOL,61.62
2008-12-22,.RVOL,57.07
2008-12-23,.RVOL,53.44
2008-12-24,.RVOL,49.62
2008-12-24,.RVOL,49.62
2008-12-26,.RVOL,49.48
2008-12-29,.RVOL,47.99
2008-12-30,.RVOL,48.59
2008-12-31,.RVOL,36.89
2008-12-31,.RVOL,36.89
2009-01-02,.RVOL,35.69
2009-01-05,.RVOL,34.62
2009-01-06,.RVOL,33.11
2009-01-07,.RVOL,32.29
2009-01-08,.RVOL,29.98
2009-01-09,.RVOL,30.06
2009-01-12,.RVOL,30.82
2009-01-13,.RVOL,29.23
2009-01-14,.RVOL,31.23
2009-01-15,.RVOL,30.99
2009-01-16,.RVOL,26.04
2009-01-16,.RVOL,26.04
2009-01-20,.RVOL,31.63
2009-01-21,.RVOL,34.01
2009-01-22,.RVOL,34.37
2009-01-23,.RVOL,33.84
2009-01-26,.RVOL,33.71
2009-01-27,.RVOL,33.91
2009-01-28,.RVOL,35.45
2009-01-29,.RVOL,37.09
2009-01-30,.RVOL,37.03
2009-02-02,.RVOL,36.67
2009-02-03,.RVOL,35.75
2009-02-04,.RVOL,35.83
2009-02-05,.RVOL,36.13
2009-02-06,.RVOL,35.74
2009-02-09,.RVOL,35.73
2009-02-10,.RVOL,38.81
2009-02-11,.RVOL,38.08
2009-02-12,.RVOL,38.08
2009-02-13,.RVOL,36.6
2009-02-13,.RVOL,36.6
2009-02-17,.RVOL,39.73
2009-02-18,.RVOL,39.68
2009-02-19,.RVOL,35.41
2009-02-20,.RVOL,32.65
2009-02-23,.RVOL,34.47
2009-02-24,.RVOL,36.88
2009-02-25,.RVOL,36.98
2009-02-26,.RVOL,37.16
2009-02-27,.RVOL,36.51
2009-03-02,.RVOL,38.43
2009-03-03,.RVOL,37.71
2009-03-04,.RVOL,38.57
2009-03-05,.RVOL,40.85
2009-03-06,.RVOL,40.77
2009-03-09,.RVOL,40.62
2009-03-10,.RVOL,44.58
2009-03-11,.RVOL,44.61
2009-03-12,.RVOL,43.36
2009-03-13,.RVOL,43.38
2009-03-16,.RVOL,43.39
2009-03-17,.RVOL,44.48
2009-03-18,.RVOL,42.34
2009-03-19,.RVOL,42.61
2009-03-20,.RVOL,43.02
2009-03-23,.RVOL,49.02
2009-03-24,.RVOL,47.95
2009-03-25,.RVOL,46.19
2009-03-26,.RVOL,46.78
2009-03-27,.RVOL,47.0
2009-03-30,.RVOL,47.85
2009-03-31,.RVOL,45.1
2009-04-01,.RVOL,45.45
2009-04-02,.RVOL,45.79
2009-04-03,.RVOL,43.55
2009-04-06,.RVOL,43.64
2009-04-07,.RVOL,44.24
2009-04-08,.RVOL,39.48
2009-04-09,.RVOL,41.57
2009-04-09,.RVOL,41.57
2009-04-13,.RVOL,39.39
2009-04-14,.RVOL,39.82
2009-04-15,.RVOL,40.03
2009-04-16,.RVOL,38.92
2009-04-17,.RVOL,38.29
2009-04-20,.RVOL,40.87
2009-04-21,.RVOL,40.81
2009-04-22,.RVOL,33.2
2009-04-23,.RVOL,32.71
2009-04-24,.RVOL,32.98
2009-04-27,.RVOL,32.11
2009-04-28,.RVOL,31.33
2009-04-29,.RVOL,29.89
2009-04-30,.RVOL,29.75
2009-05-01,.RVOL,29.13
2009-05-04,.RVOL,29.86
2009-05-05,.RVOL,29.72
2009-05-06,.RVOL,30.22
2009-05-07,.RVOL,29.49
2009-05-08,.RVOL,30.39
2009-05-11,.RVOL,28.3
2009-05-12,.RVOL,28.3
2009-05-13,.RVOL,29.1
2009-05-14,.RVOL,28.95
2009-05-15,.RVOL,28.71
2009-05-18,.RVOL,30.25
2009-05-19,.RVOL,26.23
2009-05-20,.RVOL,25.44
2009-05-21,.RVOL,25.93
2009-05-22,.RVOL,25.72
2009-05-22,.RVOL,25.72
2009-05-26,.RVOL,26.58
2009-05-27,.RVOL,27.08
2009-05-28,.RVOL,27.52
2009-05-29,.RVOL,27.07
2009-06-01,.RVOL,28.26
2009-06-02,.RVOL,28.19
2009-06-03,.RVOL,25.95
2009-06-04,.RVOL,26.09
2009-06-05,.RVOL,25.35
2009-06-08,.RVOL,24.89
2009-06-09,.RVOL,23.45
2009-06-10,.RVOL,22.36
2009-06-11,.RVOL,22.43
2009-06-12,.RVOL,20.38
2009-06-15,.RVOL,21.81
2009-06-16,.RVOL,22.07
2009-06-17,.RVOL,19.78
2009-06-18,.RVOL,19.91
2009-06-19,.RVOL,19.84
2009-06-22,.RVOL,21.44
2009-06-23,.RVOL,21.43
2009-06-24,.RVOL,19.82
2009-06-25,.RVOL,20.26
2009-06-26,.RVOL,19.64
2009-06-29,.RVOL,19.11
2009-06-30,.RVOL,17.51
2009-07-01,.RVOL,17.57
2009-07-02,.RVOL,19.7
2009-07-02,.RVOL,19.7
2009-07-06,.RVOL,19.44
2009-07-07,.RVOL,20.72
2009-07-08,.RVOL,20.7
2009-07-09,.RVOL,20.69
2009-07-10,.RVOL,20.68
2009-07-13,.RVOL,22.14
2009-07-14,.RVOL,22.24
2009-07-15,.RVOL,22.94
2009-07-16,.RVOL,22.7
2009-07-17,.RVOL,22.7
2009-07-20,.RVOL,22.88
2009-07-21,.RVOL,22.88
2009-07-22,.RVOL,20.68
2009-07-23,.RVOL,22.03
2009-07-24,.RVOL,21.95
2009-07-27,.RVOL,20.7
2009-07-28,.RVOL,20.71
2009-07-29,.RVOL,20.51
2009-07-30,.RVOL,20.69
2009-07-31,.RVOL,20.64
2009-08-03,.RVOL,18.86
2009-08-04,.RVOL,18.88
2009-08-05,.RVOL,17.51
2009-08-06,.RVOL,17.59
2009-08-07,.RVOL,18.1
2009-08-10,.RVOL,18.09
2009-08-11,.RVOL,16.82
2009-08-12,.RVOL,17.09
2009-08-13,.RVOL,14.13
2009-08-14,.RVOL,14.1
2009-08-17,.RVOL,16.6
2009-08-18,.RVOL,16.5
2009-08-19,.RVOL,16.7
2009-08-20,.RVOL,17.05
2009-08-21,.RVOL,16.56
2009-08-24,.RVOL,16.49
2009-08-25,.RVOL,16.48
2009-08-26,.RVOL,16.46
2009-08-27,.RVOL,16.44
2009-08-28,.RVOL,16.0
2009-08-31,.RVOL,16.23
2009-09-01,.RVOL,17.32
2009-09-02,.RVOL,17.32
2009-09-03,.RVOL,17.51
2009-09-04,.RVOL,18.09
2009-09-04,.RVOL,18.09
2009-09-08,.RVOL,17.78
2009-09-09,.RVOL,17.96
2009-09-10,.RVOL,17.71
2009-09-11,.RVOL,17.3
2009-09-14,.RVOL,17.18
2009-09-15,.RVOL,16.96
2009-09-16,.RVOL,15.39
2009-09-17,.RVOL,15.05
2009-09-18,.RVOL,14.78
2009-09-21,.RVOL,14.4
2009-09-22,.RVOL,13.08
2009-09-23,.RVOL,13.47
2009-09-24,.RVOL,13.89
2009-09-25,.RVOL,14.02
2009-09-28,.RVOL,15.16
2009-09-29,.RVOL,15.18
2009-09-30,.RVOL,15.01
2009-10-01,.RVOL,15.3
2009-10-02,.RVOL,15.33
2009-10-05,.RVOL,15.93
2009-10-06,.RVOL,15.93
2009-10-07,.RVOL,15.7
2009-10-08,.RVOL,15.67
2009-10-09,.RVOL,15.4
2009-10-12,.RVOL,15.47
2009-10-13,.RVOL,15.36
2009-10-14,.RVOL,16.43
2009-10-15,.RVOL,15.65
2009-10-16,.RVOL,15.82
2009-10-19,.RVOL,16.11
2009-10-20,.RVOL,16.22
2009-10-21,.RVOL,16.36
2009-10-22,.RVOL,16.39
2009-10-23,.RVOL,16.49
2009-10-26,.RVOL,16.89
2009-10-27,.RVOL,15.88
2009-10-28,.RVOL,17.21
2009-10-29,.RVOL,18.58
2009-10-30,.RVOL,19.34
2009-11-02,.RVOL,19.42
2009-11-03,.RVOL,18.77
2009-11-04,.RVOL,18.15
2009-11-05,.RVOL,19.2
2009-11-06,.RVOL,19.05
2009-11-09,.RVOL,20.5
2009-11-10,.RVOL,20.44
2009-11-11,.RVOL,20.5
2009-11-12,.RVOL,19.9
2009-11-13,.RVOL,19.96
2009-11-16,.RVOL,20.43
2009-11-17,.RVOL,20.2
2009-11-18,.RVOL,20.09
2009-11-19,.RVOL,20.34
2009-11-20,.RVOL,20.08
2009-11-23,.RVOL,20.18
2009-11-24,.RVOL,19.74
2009-11-25,.RVOL,19.76
2009-11-25,.RVOL,19.76
2009-11-27,.RVOL,19.63
2009-11-30,.RVOL,18.35
2009-12-01,.RVOL,15.86
2009-12-02,.RVOL,15.68
2009-12-03,.RVOL,15.9
2009-12-04,.RVOL,16.01
2009-12-07,.RVOL,14.74
2009-12-08,.RVOL,15.12
2009-12-09,.RVOL,13.0
2009-12-10,.RVOL,13.15
2009-12-11,.RVOL,13.14
2009-12-14,.RVOL,12.9
2009-12-15,.RVOL,12.89
2009-12-16,.RVOL,11.9
2009-12-17,.RVOL,12.63
2009-12-18,.RVOL,12.8
2009-12-21,.RVOL,12.55
2009-12-22,.RVOL,12.56
2009-12-23,.RVOL,11.81
2009-12-24,.RVOL,11.96
2009-12-24,.RVOL,11.96
2009-12-28,.RVOL,11.88
2009-12-29,.RVOL,10.09
2009-12-30,.RVOL,9.94
2009-12-31,.RVOL,9.66
2009-12-31,.RVOL,9.66
2010-01-04,.RVOL,11.08
2010-01-05,.RVOL,10.76
2010-01-06,.RVOL,10.57
2010-01-07,.RVOL,10.62
2010-01-08,.RVOL,10.09
2010-01-11,.RVOL,10.04
2010-01-12,.RVOL,10.32
2010-01-13,.RVOL,10.6
2010-01-14,.RVOL,10.41
2010-01-15,.RVOL,10.99
2010-01-15,.RVOL,10.99
2010-01-19,.RVOL,11.78
2010-01-20,.RVOL,11.59
2010-01-21,.RVOL,13.27
2010-01-22,.RVOL,14.97
2010-01-25,.RVOL,15.04
2010-01-26,.RVOL,15.1
2010-01-27,.RVOL,15.08
2010-01-28,.RVOL,15.62
2010-01-29,.RVOL,16.01
2010-02-01,.RVOL,16.73
2010-02-02,.RVOL,17.04
2010-02-03,.RVOL,16.26
2010-02-04,.RVOL,19.64
2010-02-05,.RVOL,19.67
2010-02-08,.RVOL,19.86
2010-02-09,.RVOL,20.36
2010-02-10,.RVOL,20.36
2010-02-11,.RVOL,20.39
2010-02-12,.RVOL,20.19
2010-02-12,.RVOL,20.19
2010-02-16,.RVOL,20.94
2010-02-17,.RVOL,20.62
2010-02-18,.RVOL,20.32
2010-02-19,.RVOL,19.99
2010-02-22,.RVOL,18.79
2010-02-23,.RVOL,17.61
2010-02-24,.RVOL,17.81
2010-02-25,.RVOL,17.75
2010-02-26,.RVOL,17.67
2010-03-01,.RVOL,17.55
2010-03-02,.RVOL,17.2
2010-03-03,.RVOL,16.5
2010-03-04,.RVOL,15.87
2010-03-05,.RVOL,16.52
2010-03-08,.RVOL,12.27
2010-03-09,.RVOL,12.24
2010-03-10,.RVOL,11.96
2010-03-11,.RVOL,11.12
2010-03-12,.RVOL,11.1
2010-03-15,.RVOL,10.59
2010-03-16,.RVOL,10.91
2010-03-17,.RVOL,9.58
2010-03-18,.RVOL,9.47
2010-03-19,.RVOL,9.36
2010-03-22,.RVOL,9.54
2010-03-23,.RVOL,9.89
2010-03-24,.RVOL,9.13
2010-03-25,.RVOL,8.56
2010-03-26,.RVOL,8.55
2010-03-29,.RVOL,8.79
2010-03-30,.RVOL,8.04
2010-03-31,.RVOL,8.08
2010-04-01,.RVOL,8.4
2010-04-01,.RVOL,8.4
2010-04-05,.RVOL,8.79
2010-04-06,.RVOL,7.31
2010-04-07,.RVOL,7.55
2010-04-08,.RVOL,7.6
2010-04-09,.RVOL,7.77
2010-04-12,.RVOL,7.68
2010-04-13,.RVOL,7.69
2010-04-14,.RVOL,8.52
2010-04-15,.RVOL,8.1
2010-04-16,.RVOL,9.65
2010-04-19,.RVOL,9.77
2010-04-20,.RVOL,9.99
2010-04-21,.RVOL,9.83
2010-04-22,.RVOL,9.54
2010-04-23,.RVOL,9.62
2010-04-26,.RVOL,9.69
2010-04-27,.RVOL,12.8
2010-04-28,.RVOL,12.87
2010-04-29,.RVOL,13.55
2010-04-30,.RVOL,14.65
2010-05-03,.RVOL,15.14
2010-05-04,.RVOL,17.07
2010-05-05,.RVOL,17.21
2010-05-06,.RVOL,20.28
2010-05-07,.RVOL,21.16
2010-05-10,.RVOL,25.82
2010-05-11,.RVOL,25.84
2010-05-12,.RVOL,26.29
2010-05-13,.RVOL,26.38
2010-05-14,.RVOL,27.17
2010-05-17,.RVOL,26.58
2010-05-18,.RVOL,26.95
2010-05-19,.RVOL,26.87
2010-05-20,.RVOL,30.17
2010-05-21,.RVOL,30.59
2010-05-24,.RVOL,30.86
2010-05-25,.RVOL,30.84
2010-05-26,.RVOL,29.73
2010-05-27,.RVOL,31.67
2010-05-28,.RVOL,31.7
2010-05-28,.RVOL,31.7
2010-06-01,.RVOL,31.74
2010-06-02,.RVOL,32.66
2010-06-03,.RVOL,31.6
2010-06-04,.RVOL,33.78
2010-06-07,.RVOL,32.31
2010-06-08,.RVOL,31.9
2010-06-09,.RVOL,28.23
2010-06-10,.RVOL,29.99
2010-06-11,.RVOL,29.64
2010-06-14,.RVOL,29.33
2010-06-15,.RVOL,29.65
2010-06-16,.RVOL,29.65
2010-06-17,.RVOL,29.28
2010-06-18,.RVOL,29.21
2010-06-21,.RVOL,25.8
2010-06-22,.RVOL,25.88
2010-06-23,.RVOL,25.48
2010-06-24,.RVOL,26.17
2010-06-25,.RVOL,26.15
2010-06-28,.RVOL,23.67
2010-06-29,.RVOL,25.79
2010-06-30,.RVOL,25.4
2010-07-01,.RVOL,23.8
2010-07-02,.RVOL,23.83
2010-07-02,.RVOL,23.83
2010-07-06,.RVOL,20.57
2010-07-07,.RVOL,22.8
2010-07-08,.RVOL,22.81
2010-07-09,.RVOL,22.86
2010-07-12,.RVOL,20.46
2010-07-13,.RVOL,21.03
2010-07-14,.RVOL,21.03
2010-07-15,.RVOL,19.52
2010-07-16,.RVOL,21.89
2010-07-19,.RVOL,21.97
2010-07-20,.RVOL,22.27
2010-07-21,.RVOL,22.66
2010-07-22,.RVOL,23.27
2010-07-23,.RVOL,23.44
2010-07-26,.RVOL,22.98
2010-07-27,.RVOL,22.92
2010-07-28,.RVOL,23.04
2010-07-29,.RVOL,20.21
2010-07-30,.RVOL,19.85
2010-08-02,.RVOL,21.25
2010-08-03,.RVOL,21.25
2010-08-04,.RVOL,21.28
2010-08-05,.RVOL,18.3
2010-08-06,.RVOL,18.02
2010-08-09,.RVOL,17.98
2010-08-10,.RVOL,18.11
2010-08-11,.RVOL,19.83
2010-08-12,.RVOL,19.95
2010-08-13,.RVOL,19.99
2010-08-16,.RVOL,17.37
2010-08-17,.RVOL,17.8
2010-08-18,.RVOL,17.43
2010-08-19,.RVOL,17.93
2010-08-20,.RVOL,16.26
2010-08-23,.RVOL,16.03
2010-08-24,.RVOL,16.43
2010-08-25,.RVOL,16.47
2010-08-26,.RVOL,16.49
2010-08-27,.RVOL,17.41
2010-08-30,.RVOL,18.11
2010-08-31,.RVOL,16.41
2010-09-01,.RVOL,19.35
2010-09-02,.RVOL,19.51
2010-09-03,.RVOL,19.98
2010-09-03,.RVOL,19.98
2010-09-07,.RVOL,20.32
2010-09-08,.RVOL,20.34
2010-09-09,.RVOL,20.29
2010-09-10,.RVOL,17.97
2010-09-13,.RVOL,18.22
2010-09-14,.RVOL,18.16
2010-09-15,.RVOL,18.23
2010-09-16,.RVOL,17.7
2010-09-17,.RVOL,17.7
2010-09-20,.RVOL,17.48
2010-09-21,.RVOL,17.45
2010-09-22,.RVOL,17.5
2010-09-23,.RVOL,16.98
2010-09-24,.RVOL,18.46
2010-09-27,.RVOL,18.35
2010-09-28,.RVOL,17.48
2010-09-29,.RVOL,16.78
2010-09-30,.RVOL,16.8
2010-10-01,.RVOL,13.28
2010-10-04,.RVOL,13.15
2010-10-05,.RVOL,14.21
2010-10-06,.RVOL,13.65
2010-10-07,.RVOL,13.47
2010-10-08,.RVOL,13.5
2010-10-11,.RVOL,13.4
2010-10-12,.RVOL,12.96
2010-10-13,.RVOL,13.19
2010-10-14,.RVOL,13.16
2010-10-15,.RVOL,13.18
2010-10-18,.RVOL,13.4
2010-10-19,.RVOL,13.53
2010-10-20,.RVOL,14.03
2010-10-21,.RVOL,13.92
2010-10-22,.RVOL,13.61
2010-10-25,.RVOL,11.5
2010-10-26,.RVOL,11.38
2010-10-27,.RVOL,11.31
2010-10-28,.RVOL,11.27
2010-10-29,.RVOL,11.23
2010-11-01,.RVOL,11.14
2010-11-02,.RVOL,11.18
2010-11-03,.RVOL,8.86
2010-11-04,.RVOL,11.08
2010-11-05,.RVOL,11.14
2010-11-08,.RVOL,10.99
2010-11-09,.RVOL,11.31
2010-11-10,.RVOL,11.3
2010-11-11,.RVOL,11.1
2010-11-12,.RVOL,11.74
2010-11-15,.RVOL,11.74
2010-11-16,.RVOL,12.7
2010-11-17,.RVOL,11.36
2010-11-18,.RVOL,11.97
2010-11-19,.RVOL,11.99
2010-11-22,.RVOL,11.97
2010-11-23,.RVOL,12.94
2010-11-24,.RVOL,13.96
2010-11-24,.RVOL,13.96
2010-11-26,.RVOL,14.51
2010-11-29,.RVOL,14.53
2010-11-30,.RVOL,14.66
2010-12-01,.RVOL,16.41
2010-12-02,.RVOL,16.76
2010-12-03,.RVOL,16.74
2010-12-06,.RVOL,15.36
2010-12-07,.RVOL,15.31
2010-12-08,.RVOL,15.35
2010-12-09,.RVOL,15.17
2010-12-10,.RVOL,15.25
2010-12-13,.RVOL,15.2
2010-12-14,.RVOL,14.66
2010-12-15,.RVOL,14.73
2010-12-16,.RVOL,13.84
2010-12-17,.RVOL,13.84
2010-12-20,.RVOL,12.8
2010-12-21,.RVOL,12.93
2010-12-22,.RVOL,12.97
2010-12-23,.RVOL,11.97
2010-12-23,.RVOL,11.97
2010-12-27,.RVOL,10.77
2010-12-28,.RVOL,9.99
2010-12-29,.RVOL,9.97
2010-12-30,.RVOL,9.79
2010-12-31,.RVOL,6.42
2011-01-03,.RVOL,5.77
2011-01-04,.RVOL,5.71
2011-01-05,.RVOL,5.98
2011-01-06,.RVOL,6.03
2011-01-07,.RVOL,5.95
2011-01-10,.RVOL,5.79
2011-01-11,.RVOL,5.59
2011-01-12,.RVOL,6.34
2011-01-13,.RVOL,6.36
2011-01-14,.RVOL,6.61
2011-01-14,.RVOL,6.61
2011-01-18,.RVOL,6.35
2011-01-19,.RVOL,7.28
2011-01-20,.RVOL,7.25
2011-01-21,.RVOL,7.0
2011-01-24,.RVOL,7.19
2011-01-25,.RVOL,7.17
2011-01-26,.RVOL,7.32
2011-01-27,.RVOL,7.34
2011-01-28,.RVOL,9.66
2011-01-31,.RVOL,10.03
2011-02-01,.RVOL,11.48
2011-02-02,.RVOL,11.0
2011-02-03,.RVOL,11.02
2011-02-04,.RVOL,10.93
2011-02-07,.RVOL,11.1
2011-02-08,.RVOL,11.17
2011-02-09,.RVOL,11.2
2011-02-10,.RVOL,11.13
2011-02-11,.RVOL,10.92
2011-02-14,.RVOL,10.93
2011-02-15,.RVOL,10.72
2011-02-16,.RVOL,10.9
2011-02-17,.RVOL,10.35
2011-02-18,.RVOL,10.37
2011-02-18,.RVOL,10.37
2011-02-22,.RVOL,12.55
2011-02-23,.RVOL,12.55
2011-02-24,.RVOL,12.56
2011-02-25,.RVOL,12.99
2011-02-28,.RVOL,13.12
2011-03-01,.RVOL,12.89
2011-03-02,.RVOL,12.6
2011-03-03,.RVOL,12.74
2011-03-04,.RVOL,12.98
2011-03-07,.RVOL,13.25
2011-03-08,.RVOL,13.55
2011-03-09,.RVOL,13.39
2011-03-10,.RVOL,14.83
2011-03-11,.RVOL,15.0
2011-03-14,.RVOL,15.13
2011-03-15,.RVOL,15.47
2011-03-16,.RVOL,16.94
2011-03-17,.RVOL,17.5
2011-03-18,.RVOL,17.45
2011-03-21,.RVOL,18.16
2011-03-22,.RVOL,18.19
2011-03-23,.RVOL,16.77
2011-03-24,.RVOL,16.96
2011-03-25,.RVOL,16.99
2011-03-28,.RVOL,16.61
2011-03-29,.RVOL,16.64
2011-03-30,.RVOL,15.79
2011-03-31,.RVOL,15.78
2011-04-01,.RVOL,14.72
2011-04-04,.RVOL,14.48
2011-04-05,.RVOL,14.22
2011-04-06,.RVOL,13.92
2011-04-07,.RVOL,13.92
2011-04-08,.RVOL,12.37
2011-04-11,.RVOL,12.18
2011-04-12,.RVOL,12.27
2011-04-13,.RVOL,11.66
2011-04-14,.RVOL,9.37
2011-04-15,.RVOL,8.3
2011-04-18,.RVOL,9.07
2011-04-19,.RVOL,7.7
2011-04-20,.RVOL,9.01
2011-04-21,.RVOL,9.11
