Date,Instrument,Price1
2011-07-28,.GVZ,18.99
2011-07-29,.GVZ,19.53
2011-08-01,.GVZ,19.58
2011-08-02,.GVZ,20.09
2011-08-03,.GVZ,19.95
2011-08-04,.GVZ,22.28
2011-08-05,.GVZ,21.74
2011-08-08,.GVZ,28.21
2011-08-09,.GVZ,31.13
2011-08-10,.GVZ,32.2
2011-08-11,.GVZ,29.76
2011-08-12,.GVZ,25.91
2011-08-15,.GVZ,24.81
2011-08-16,.GVZ,26.68
2011-08-17,.GVZ,25.12
2011-08-18,.GVZ,26.81
2011-08-19,.GVZ,28.91
2011-08-22,.GVZ,33.09
2011-08-23,.GVZ,33.42
2011-08-24,.GVZ,33.29
2011-08-25,.GVZ,34.42
2011-08-26,.GVZ,33.03
2011-08-29,.GVZ,32.55
2011-08-30,.GVZ,32.12
2011-08-31,.GVZ,30.42
2011-09-01,.GVZ,28.06
2011-09-02,.GVZ,30.16
2011-09-05,.GVZ,36.94
2011-09-06,.GVZ,34.17
2011-09-07,.GVZ,34.11
2011-09-08,.GVZ,34.43
2011-09-09,.GVZ,37.58
2011-09-12,.GVZ,37.2
2011-09-13,.GVZ,32.49
2011-09-14,.GVZ,29.83
2011-09-15,.GVZ,29.46
2011-09-16,.GVZ,28.86
2011-09-19,.GVZ,30.7
2011-09-20,.GVZ,30.63
2011-09-21,.GVZ,29.68
2011-09-22,.GVZ,32.19
2011-09-23,.GVZ,39.17
2011-09-26,.GVZ,39.86
2011-09-27,.GVZ,36.55
2011-09-28,.GVZ,39.95
2011-09-29,.GVZ,37.08
2011-09-30,.GVZ,37.03
2011-10-03,.GVZ,36.92
2011-10-04,.GVZ,37.74
2011-10-05,.GVZ,36.94
2011-10-06,.GVZ,35.22
2011-10-07,.GVZ,33.16
2011-10-10,.GVZ,31.26
2011-10-11,.GVZ,30.62
2011-10-12,.GVZ,29.51
2011-10-13,.GVZ,28.48
2011-10-14,.GVZ,26.61
2011-10-17,.GVZ,28.93
2011-10-18,.GVZ,29.17
2011-10-19,.GVZ,31.13
2011-10-20,.GVZ,32.08
2011-10-21,.GVZ,28.89
2011-10-24,.GVZ,26.98
2011-10-25,.GVZ,29.92
2011-10-26,.GVZ,30.79
2011-10-27,.GVZ,27.58
2011-10-28,.GVZ,25.84
2011-10-31,.GVZ,27.45
2011-11-01,.GVZ,29.7
2011-11-02,.GVZ,30.16
2011-11-03,.GVZ,30.12
2011-11-04,.GVZ,28.37
2011-11-07,.GVZ,30.24
2011-11-08,.GVZ,29.21
2011-11-09,.GVZ,29.85
2011-11-10,.GVZ,28.81
2011-11-11,.GVZ,27.85
2011-11-14,.GVZ,27.85
2011-11-15,.GVZ,26.75
2011-11-16,.GVZ,26.94
2011-11-17,.GVZ,28.86
2011-11-18,.GVZ,27.59
2011-11-21,.GVZ,30.07
2011-11-22,.GVZ,27.56
2011-11-23,.GVZ,27.81
2011-11-23,.GVZ,27.81
2011-11-25,.GVZ,20.46
2011-11-28,.GVZ,26.61
2011-11-29,.GVZ,25.74
2011-11-30,.GVZ,25.32
2011-12-01,.GVZ,24.55
2011-12-02,.GVZ,23.51
2011-12-05,.GVZ,24.97
2011-12-06,.GVZ,24.52
2011-12-07,.GVZ,24.15
2011-12-08,.GVZ,25.18
2011-12-09,.GVZ,23.13
2011-12-12,.GVZ,23.66
2011-12-13,.GVZ,24.1
2011-12-14,.GVZ,28.63
2011-12-15,.GVZ,27.28
2011-12-16,.GVZ,24.8
2011-12-19,.GVZ,23.42
2011-12-20,.GVZ,21.33
2011-12-21,.GVZ,21.22
2011-12-22,.GVZ,20.23
2011-12-23,.GVZ,19.67
2011-12-23,.GVZ,19.67
2011-12-27,.GVZ,20.81
2011-12-28,.GVZ,24.33
2011-12-29,.GVZ,23.12
2011-12-30,.GVZ,23.24
2011-12-30,.GVZ,23.24
2012-01-03,.GVZ,22.9
2012-01-04,.GVZ,22.08
2012-01-05,.GVZ,22.34
2012-01-06,.GVZ,21.3
2012-01-09,.GVZ,21.47
2012-01-10,.GVZ,21.51
2012-01-11,.GVZ,22.34
2012-01-12,.GVZ,21.6
2012-01-13,.GVZ,21.2
2012-01-13,.GVZ,21.2
2012-01-17,.GVZ,21.6
2012-01-18,.GVZ,21.14
2012-01-19,.GVZ,20.34
2012-01-20,.GVZ,19.58
2012-01-23,.GVZ,20.18
2012-01-24,.GVZ,20.08
2012-01-25,.GVZ,22.24
2012-01-26,.GVZ,21.71
2012-01-27,.GVZ,20.82
2012-01-30,.GVZ,21.23
2012-01-31,.GVZ,20.93
2012-02-01,.GVZ,21.54
2012-02-02,.GVZ,21.93
2012-02-03,.GVZ,21.05
2012-02-06,.GVZ,21.2
2012-02-07,.GVZ,20.45
2012-02-08,.GVZ,20.69
2012-02-09,.GVZ,20.03
2012-02-10,.GVZ,19.73
2012-02-13,.GVZ,19.07
2012-02-14,.GVZ,19.24
2012-02-15,.GVZ,19.28
2012-02-16,.GVZ,19.21
2012-02-17,.GVZ,18.61
2012-02-17,.GVZ,18.61
2012-02-21,.GVZ,19.94
2012-02-22,.GVZ,19.84
2012-02-23,.GVZ,19.76
2012-02-24,.GVZ,19.01
2012-02-27,.GVZ,19.1
2012-02-28,.GVZ,20.12
2012-02-29,.GVZ,22.9
2012-03-01,.GVZ,19.53
2012-03-02,.GVZ,18.96
2012-03-05,.GVZ,19.4
2012-03-06,.GVZ,20.23
2012-03-07,.GVZ,19.18
2012-03-08,.GVZ,19.26
2012-03-09,.GVZ,19.41
2012-03-12,.GVZ,19.21
2012-03-13,.GVZ,20.47
2012-03-14,.GVZ,20.6
2012-03-15,.GVZ,18.24
2012-03-16,.GVZ,18.99
2012-03-19,.GVZ,17.83
2012-03-20,.GVZ,18.42
2012-03-21,.GVZ,18.04
2012-03-22,.GVZ,18.51
2012-03-23,.GVZ,18.3
2012-03-26,.GVZ,19.22
2012-03-27,.GVZ,18.62
2012-03-28,.GVZ,18.18
2012-03-29,.GVZ,17.43
2012-03-30,.GVZ,17.01
2012-04-02,.GVZ,17.1
2012-04-03,.GVZ,18.05
2012-04-04,.GVZ,18.88
2012-04-05,.GVZ,18.02
2012-04-05,.GVZ,18.02
2012-04-09,.GVZ,19.21
2012-04-10,.GVZ,19.94
2012-04-11,.GVZ,20.02
2012-04-12,.GVZ,18.64
2012-04-13,.GVZ,18.44
2012-04-16,.GVZ,18.8
2012-04-17,.GVZ,18.03
2012-04-18,.GVZ,17.54
2012-04-19,.GVZ,17.33
2012-04-20,.GVZ,16.72
2012-04-23,.GVZ,17.11
2012-04-24,.GVZ,17.64
2012-04-25,.GVZ,17.45
2012-04-26,.GVZ,16.94
2012-04-27,.GVZ,16.61
2012-04-30,.GVZ,16.93
2012-05-01,.GVZ,16.47
2012-05-02,.GVZ,16.55
2012-05-03,.GVZ,17.45
2012-05-04,.GVZ,16.32
2012-05-07,.GVZ,16.38
2012-05-08,.GVZ,17.93
2012-05-09,.GVZ,19.32
2012-05-10,.GVZ,18.25
2012-05-11,.GVZ,18.46
2012-05-14,.GVZ,20.05
2012-05-15,.GVZ,20.75
2012-05-16,.GVZ,22.2
2012-05-17,.GVZ,22.59
2012-05-18,.GVZ,23.29
2012-05-21,.GVZ,20.69
2012-05-22,.GVZ,20.04
2012-05-23,.GVZ,21.79
2012-05-24,.GVZ,21.93
2012-05-25,.GVZ,21.11
2012-05-25,.GVZ,21.11
2012-05-29,.GVZ,21.72
2012-05-30,.GVZ,23.46
2012-05-31,.GVZ,23.11
2012-06-01,.GVZ,25.3
2012-06-04,.GVZ,25.36
2012-06-05,.GVZ,23.99
2012-06-06,.GVZ,23.14
2012-06-07,.GVZ,22.92
2012-06-08,.GVZ,22.03
2012-06-11,.GVZ,22.19
2012-06-12,.GVZ,22.9
2012-06-13,.GVZ,23.96
2012-06-14,.GVZ,24.1
2012-06-15,.GVZ,22.94
2012-06-18,.GVZ,20.64
2012-06-19,.GVZ,20.51
2012-06-20,.GVZ,19.88
2012-06-21,.GVZ,21.07
2012-06-22,.GVZ,20.29
2012-06-25,.GVZ,20.46
2012-06-26,.GVZ,20.47
2012-06-27,.GVZ,19.96
2012-06-28,.GVZ,20.56
2012-06-29,.GVZ,19.53
2012-07-02,.GVZ,19.34
2012-07-03,.GVZ,25.23
2012-07-03,.GVZ,25.23
2012-07-05,.GVZ,18.94
2012-07-06,.GVZ,19.46
2012-07-09,.GVZ,19.04
2012-07-10,.GVZ,20.28
2012-07-11,.GVZ,19.22
2012-07-12,.GVZ,19.31
2012-07-13,.GVZ,18.52
2012-07-16,.GVZ,18.03
2012-07-17,.GVZ,17.7
2012-07-18,.GVZ,17.35
2012-07-19,.GVZ,16.83
2012-07-20,.GVZ,16.88
2012-07-23,.GVZ,18.34
2012-07-24,.GVZ,19.6
2012-07-25,.GVZ,19.64
2012-07-26,.GVZ,19.37
2012-07-27,.GVZ,19.11
2012-07-30,.GVZ,19.43
2012-07-31,.GVZ,19.51
2012-08-01,.GVZ,19.01
2012-08-02,.GVZ,18.05
2012-08-03,.GVZ,16.65
2012-08-06,.GVZ,16.35
2012-08-07,.GVZ,16.48
2012-08-08,.GVZ,16.25
2012-08-09,.GVZ,16.19
2012-08-10,.GVZ,16.16
2012-08-13,.GVZ,15.13
2012-08-14,.GVZ,14.96
2012-08-15,.GVZ,14.87
2012-08-16,.GVZ,15.17
2012-08-17,.GVZ,14.7
2012-08-20,.GVZ,14.78
2012-08-21,.GVZ,16.29
2012-08-22,.GVZ,17.15
2012-08-23,.GVZ,17.94
2012-08-24,.GVZ,16.88
2012-08-27,.GVZ,16.9
2012-08-28,.GVZ,16.54
2012-08-29,.GVZ,16.5
2012-08-30,.GVZ,17.14
2012-08-31,.GVZ,17.89
2012-08-31,.GVZ,17.89
2012-09-04,.GVZ,17.97
2012-09-05,.GVZ,18.18
2012-09-06,.GVZ,17.8
2012-09-07,.GVZ,18.95
2012-09-10,.GVZ,19.08
2012-09-11,.GVZ,19.59
2012-09-12,.GVZ,20.15
2012-09-13,.GVZ,19.03
2012-09-14,.GVZ,17.87
2012-09-17,.GVZ,18.08
2012-09-18,.GVZ,17.89
2012-09-19,.GVZ,17.69
2012-09-20,.GVZ,17.29
2012-09-21,.GVZ,17.09
2012-09-24,.GVZ,16.94
2012-09-25,.GVZ,16.74
2012-09-26,.GVZ,16.31
2012-09-27,.GVZ,17.02
2012-09-28,.GVZ,16.76
2012-10-01,.GVZ,16.9
2012-10-02,.GVZ,16.34
2012-10-03,.GVZ,16.59
2012-10-04,.GVZ,17.27
2012-10-05,.GVZ,15.88
2012-10-08,.GVZ,16.13
2012-10-09,.GVZ,15.72
2012-10-10,.GVZ,15.53
2012-10-11,.GVZ,15.31
2012-10-12,.GVZ,15.72
2012-10-15,.GVZ,15.47
2012-10-16,.GVZ,15.12
2012-10-17,.GVZ,14.64
2012-10-18,.GVZ,14.73
2012-10-19,.GVZ,15.1
2012-10-22,.GVZ,14.88
2012-10-23,.GVZ,15.8
2012-10-24,.GVZ,15.7
2012-10-25,.GVZ,15.36
2012-10-26,.GVZ,14.92
2012-10-26,.GVZ,14.92
2012-10-26,.GVZ,14.92
2012-10-31,.GVZ,14.99
2012-11-01,.GVZ,14.49
2012-11-02,.GVZ,16.2
2012-11-05,.GVZ,17.48
2012-11-06,.GVZ,18.0
2012-11-07,.GVZ,16.69
2012-11-08,.GVZ,17.02
2012-11-09,.GVZ,16.07
2012-11-12,.GVZ,15.66
2012-11-13,.GVZ,14.54
2012-11-14,.GVZ,14.94
2012-11-15,.GVZ,14.26
2012-11-16,.GVZ,13.28
2012-11-19,.GVZ,13.61
2012-11-20,.GVZ,13.52
2012-11-21,.GVZ,13.22
2012-11-21,.GVZ,13.22
2012-11-23,.GVZ,15.48
2012-11-26,.GVZ,13.18
2012-11-27,.GVZ,13.68
2012-11-28,.GVZ,13.7
2012-11-29,.GVZ,12.67
2012-11-30,.GVZ,13.24
2012-12-03,.GVZ,13.4
2012-12-04,.GVZ,13.95
2012-12-05,.GVZ,14.0
2012-12-06,.GVZ,14.07
2012-12-07,.GVZ,13.87
2012-12-10,.GVZ,14.2
2012-12-11,.GVZ,14.16
2012-12-12,.GVZ,13.34
2012-12-13,.GVZ,13.01
2012-12-14,.GVZ,12.6
2012-12-17,.GVZ,11.97
2012-12-18,.GVZ,13.69
2012-12-19,.GVZ,13.73
2012-12-20,.GVZ,14.53
2012-12-21,.GVZ,13.82
2012-12-24,.GVZ,13.21
2012-12-24,.GVZ,13.21
2012-12-26,.GVZ,13.56
2012-12-27,.GVZ,14.83
2012-12-28,.GVZ,15.3
2012-12-31,.GVZ,14.38
2012-12-31,.GVZ,14.38
2013-01-02,.GVZ,13.43
2013-01-03,.GVZ,13.72
2013-01-04,.GVZ,13.78
2013-01-07,.GVZ,14.51
2013-01-08,.GVZ,14.08
2013-01-09,.GVZ,14.16
2013-01-10,.GVZ,13.27
2013-01-11,.GVZ,13.79
2013-01-14,.GVZ,13.78
2013-01-15,.GVZ,13.76
2013-01-16,.GVZ,14.49
2013-01-17,.GVZ,14.9
2013-01-18,.GVZ,13.8
2013-01-18,.GVZ,13.8
2013-01-22,.GVZ,12.71
2013-01-23,.GVZ,12.46
2013-01-24,.GVZ,13.03
2013-01-25,.GVZ,14.08
2013-01-28,.GVZ,14.39
2013-01-29,.GVZ,13.59
2013-01-30,.GVZ,13.21
2013-01-31,.GVZ,13.76
2013-02-01,.GVZ,13.32
2013-02-04,.GVZ,13.78
2013-02-05,.GVZ,13.03
2013-02-06,.GVZ,13.57
2013-02-07,.GVZ,13.59
2013-02-08,.GVZ,13.14
2013-02-11,.GVZ,14.38
2013-02-12,.GVZ,14.06
2013-02-13,.GVZ,14.7
2013-02-14,.GVZ,14.72
2013-02-15,.GVZ,15.9
2013-02-15,.GVZ,15.9
2013-02-19,.GVZ,15.75
2013-02-20,.GVZ,18.59
2013-02-21,.GVZ,16.9
2013-02-22,.GVZ,16.26
2013-02-25,.GVZ,17.48
2013-02-26,.GVZ,15.61
2013-02-27,.GVZ,15.57
2013-02-28,.GVZ,15.79
2013-03-01,.GVZ,15.75
2013-03-04,.GVZ,16.03
2013-03-05,.GVZ,15.47
2013-03-06,.GVZ,15.05
2013-03-07,.GVZ,14.84
2013-03-08,.GVZ,13.54
2013-03-11,.GVZ,12.96
2013-03-12,.GVZ,12.07
2013-03-13,.GVZ,12.24
2013-03-14,.GVZ,12.59
2013-03-15,.GVZ,12.43
2013-03-18,.GVZ,13.3
2013-03-19,.GVZ,14.52
2013-03-20,.GVZ,13.33
2013-03-21,.GVZ,13.37
2013-03-22,.GVZ,12.89
2013-03-25,.GVZ,12.99
2013-03-26,.GVZ,12.48
2013-03-27,.GVZ,12.33
2013-03-28,.GVZ,12.41
2013-03-28,.GVZ,12.41
2013-04-01,.GVZ,13.13
2013-04-02,.GVZ,13.73
2013-04-03,.GVZ,15.21
2013-04-04,.GVZ,16.03
2013-04-05,.GVZ,14.46
2013-04-08,.GVZ,14.22
2013-04-09,.GVZ,13.54
2013-04-10,.GVZ,15.15
2013-04-11,.GVZ,15.29
2013-04-12,.GVZ,21.32
2013-04-15,.GVZ,34.48
2013-04-16,.GVZ,30.02
2013-04-17,.GVZ,26.93
2013-04-18,.GVZ,24.57
2013-04-19,.GVZ,24.37
2013-04-22,.GVZ,23.28
2013-04-23,.GVZ,23.68
2013-04-24,.GVZ,21.49
2013-04-25,.GVZ,22.35
2013-04-26,.GVZ,24.21
2013-04-29,.GVZ,23.16
2013-04-30,.GVZ,22.09
2013-05-01,.GVZ,22.93
2013-05-02,.GVZ,22.06
2013-05-03,.GVZ,20.37
2013-05-06,.GVZ,20.37
2013-05-07,.GVZ,22.07
2013-05-08,.GVZ,20.64
2013-05-09,.GVZ,21.62
2013-05-10,.GVZ,23.95
2013-05-13,.GVZ,25.04
2013-05-14,.GVZ,25.06
2013-05-15,.GVZ,28.01
2013-05-16,.GVZ,27.18
2013-05-17,.GVZ,28.34
2013-05-20,.GVZ,26.66
2013-05-21,.GVZ,27.18
2013-05-22,.GVZ,27.61
2013-05-23,.GVZ,26.08
2013-05-24,.GVZ,24.9
2013-05-24,.GVZ,24.9
2013-05-28,.GVZ,24.86
2013-05-29,.GVZ,22.76
2013-05-30,.GVZ,21.43
2013-05-31,.GVZ,22.63
2013-06-03,.GVZ,21.68
2013-06-04,.GVZ,22.32
2013-06-05,.GVZ,22.65
2013-06-06,.GVZ,22.33
2013-06-07,.GVZ,23.58
2013-06-10,.GVZ,22.68
2013-06-11,.GVZ,23.27
2013-06-12,.GVZ,22.04
2013-06-13,.GVZ,22.69
2013-06-14,.GVZ,20.91
2013-06-17,.GVZ,21.27
2013-06-18,.GVZ,22.7
2013-06-19,.GVZ,22.53
2013-06-20,.GVZ,29.94
2013-06-21,.GVZ,27.19
2013-06-24,.GVZ,27.69
2013-06-25,.GVZ,25.86
2013-06-26,.GVZ,31.43
2013-06-27,.GVZ,33.51
2013-06-28,.GVZ,31.84
2013-07-01,.GVZ,28.84
2013-07-02,.GVZ,28.19
2013-07-03,.GVZ,27.25
2013-07-03,.GVZ,27.25
2013-07-05,.GVZ,27.15
2013-07-08,.GVZ,26.79
2013-07-09,.GVZ,25.68
2013-07-10,.GVZ,26.24
2013-07-11,.GVZ,23.85
2013-07-12,.GVZ,24.07
2013-07-15,.GVZ,23.53
2013-07-16,.GVZ,23.2
2013-07-17,.GVZ,23.61
2013-07-18,.GVZ,22.52
2013-07-19,.GVZ,21.19
2013-07-22,.GVZ,21.76
2013-07-23,.GVZ,21.66
2013-07-24,.GVZ,22.61
2013-07-25,.GVZ,21.77
2013-07-26,.GVZ,22.22
2013-07-29,.GVZ,22.77
2013-07-30,.GVZ,23.72
2013-07-31,.GVZ,24.99
2013-08-01,.GVZ,24.61
2013-08-02,.GVZ,24.24
2013-08-05,.GVZ,23.49
2013-08-06,.GVZ,23.82
2013-08-07,.GVZ,23.49
2013-08-08,.GVZ,21.71
2013-08-09,.GVZ,21.5
2013-08-12,.GVZ,21.58
2013-08-13,.GVZ,21.37
2013-08-14,.GVZ,21.21
2013-08-15,.GVZ,22.45
2013-08-16,.GVZ,22.97
2013-08-19,.GVZ,24.25
2013-08-20,.GVZ,23.82
2013-08-21,.GVZ,23.28
2013-08-22,.GVZ,22.69
2013-08-23,.GVZ,22.63
2013-08-26,.GVZ,23.67
2013-08-27,.GVZ,23.9
2013-08-28,.GVZ,25.89
2013-08-29,.GVZ,24.36
2013-08-30,.GVZ,24.44
2013-08-30,.GVZ,24.44
2013-09-03,.GVZ,25.2
2013-09-04,.GVZ,24.61
2013-09-05,.GVZ,25.64
2013-09-06,.GVZ,23.59
2013-09-09,.GVZ,22.04
2013-09-10,.GVZ,22.58
2013-09-11,.GVZ,22.63
2013-09-12,.GVZ,25.09
2013-09-13,.GVZ,24.88
2013-09-16,.GVZ,25.12
2013-09-17,.GVZ,25.35
2013-09-18,.GVZ,23.2
2013-09-19,.GVZ,21.75
2013-09-20,.GVZ,22.27
2013-09-23,.GVZ,22.7
2013-09-24,.GVZ,22.84
2013-09-25,.GVZ,21.97
2013-09-26,.GVZ,21.79
2013-09-27,.GVZ,22.57
2013-09-30,.GVZ,23.72
2013-10-01,.GVZ,25.48
2013-10-02,.GVZ,24.04
2013-10-03,.GVZ,24.54
2013-10-04,.GVZ,24.77
2013-10-07,.GVZ,24.81
2013-10-08,.GVZ,25.44
2013-10-09,.GVZ,25.81
2013-10-10,.GVZ,25.36
2013-10-11,.GVZ,25.83
2013-10-14,.GVZ,26.45
2013-10-15,.GVZ,26.07
2013-10-16,.GVZ,24.72
2013-10-17,.GVZ,22.31
2013-10-18,.GVZ,21.43
2013-10-21,.GVZ,21.52
2013-10-22,.GVZ,20.75
2013-10-23,.GVZ,20.52
2013-10-24,.GVZ,20.67
2013-10-25,.GVZ,19.9
2013-10-28,.GVZ,20.32
2013-10-29,.GVZ,20.65
2013-10-30,.GVZ,20.81
2013-10-31,.GVZ,20.57
2013-11-01,.GVZ,20.68
2013-11-04,.GVZ,20.3
2013-11-05,.GVZ,20.19
2013-11-06,.GVZ,19.43
2013-11-07,.GVZ,20.01
2013-11-08,.GVZ,19.37
2013-11-11,.GVZ,19.15
2013-11-12,.GVZ,21.2
2013-11-13,.GVZ,20.46
2013-11-14,.GVZ,19.44
2013-11-15,.GVZ,18.03
2013-11-18,.GVZ,19.52
2013-11-19,.GVZ,19.45
2013-11-20,.GVZ,23.04
2013-11-21,.GVZ,21.3
2013-11-22,.GVZ,20.33
2013-11-25,.GVZ,20.02
2013-11-26,.GVZ,19.68
2013-11-27,.GVZ,19.75
2013-11-27,.GVZ,19.75
2013-11-29,.GVZ,19.33
2013-12-02,.GVZ,21.43
2013-12-03,.GVZ,21.09
2013-12-04,.GVZ,20.82
2013-12-05,.GVZ,21.78
2013-12-06,.GVZ,20.5
2013-12-09,.GVZ,20.65
2013-12-10,.GVZ,19.63
2013-12-11,.GVZ,20.02
2013-12-12,.GVZ,22.24
2013-12-13,.GVZ,21.87
2013-12-16,.GVZ,21.91
2013-12-17,.GVZ,21.79
2013-12-18,.GVZ,21.39
2013-12-19,.GVZ,22.07
2013-12-20,.GVZ,21.01
2013-12-23,.GVZ,20.76
2013-12-24,.GVZ,20.08
2013-12-24,.GVZ,20.08
2013-12-26,.GVZ,19.84
2013-12-27,.GVZ,19.1
2013-12-30,.GVZ,20.75
2013-12-31,.GVZ,21.65
2013-12-31,.GVZ,21.65
2014-01-02,.GVZ,20.42
2014-01-03,.GVZ,19.19
2014-01-06,.GVZ,19.5
2014-01-07,.GVZ,19.12
2014-01-08,.GVZ,19.43
2014-01-09,.GVZ,18.46
2014-01-10,.GVZ,17.27
2014-01-13,.GVZ,16.67
2014-01-14,.GVZ,16.5
2014-01-15,.GVZ,16.43
2014-01-16,.GVZ,15.39
2014-01-17,.GVZ,14.34
2014-01-17,.GVZ,14.34
2014-01-21,.GVZ,15.97
2014-01-22,.GVZ,15.62
2014-01-23,.GVZ,16.01
2014-01-24,.GVZ,17.54
2014-01-27,.GVZ,18.38
2014-01-28,.GVZ,18.71
2014-01-29,.GVZ,17.45
2014-01-30,.GVZ,17.97
2014-01-31,.GVZ,18.62
2014-02-03,.GVZ,19.15
2014-02-04,.GVZ,18.51
2014-02-05,.GVZ,18.52
2014-02-06,.GVZ,17.93
2014-02-07,.GVZ,16.59
2014-02-10,.GVZ,17.08
2014-02-11,.GVZ,16.81
2014-02-12,.GVZ,16.23
2014-02-13,.GVZ,16.13
2014-02-14,.GVZ,16.26
2014-02-14,.GVZ,16.26
2014-02-18,.GVZ,16.28
2014-02-19,.GVZ,16.48
2014-02-20,.GVZ,16.07
2014-02-21,.GVZ,15.73
2014-02-24,.GVZ,15.94
2014-02-25,.GVZ,15.86
2014-02-26,.GVZ,16.46
2014-02-27,.GVZ,15.75
2014-02-28,.GVZ,16.07
2014-03-03,.GVZ,17.05
2014-03-04,.GVZ,16.75
2014-03-05,.GVZ,16.58
2014-03-06,.GVZ,16.31
2014-03-07,.GVZ,15.82
2014-03-10,.GVZ,15.83
2014-03-11,.GVZ,16.14
2014-03-12,.GVZ,16.67
2014-03-13,.GVZ,17.3
2014-03-14,.GVZ,18.32
2014-03-17,.GVZ,17.87
2014-03-18,.GVZ,17.37
2014-03-19,.GVZ,17.59
2014-03-20,.GVZ,16.91
2014-03-21,.GVZ,16.43
2014-03-24,.GVZ,17.53
2014-03-25,.GVZ,17.16
2014-03-26,.GVZ,17.32
2014-03-27,.GVZ,17.6
2014-03-28,.GVZ,17.48
2014-03-31,.GVZ,17.37
2014-04-01,.GVZ,16.65
2014-04-02,.GVZ,16.19
2014-04-03,.GVZ,16.01
2014-04-04,.GVZ,15.81
2014-04-07,.GVZ,15.95
2014-04-08,.GVZ,15.99
2014-04-09,.GVZ,14.83
2014-04-10,.GVZ,15.06
2014-04-11,.GVZ,15.19
2014-04-14,.GVZ,15.34
2014-04-15,.GVZ,16.1
2014-04-16,.GVZ,15.44
2014-04-17,.GVZ,15.96
2014-04-17,.GVZ,15.96
2014-04-21,.GVZ,16.22
2014-04-22,.GVZ,16.19
2014-04-23,.GVZ,15.61
2014-04-24,.GVZ,15.86
2014-04-25,.GVZ,16.07
2014-04-28,.GVZ,15.56
2014-04-29,.GVZ,15.31
2014-04-30,.GVZ,15.52
2014-05-01,.GVZ,15.15
2014-05-02,.GVZ,14.85
2014-05-05,.GVZ,15.51
2014-05-06,.GVZ,15.02
2014-05-07,.GVZ,15.4
2014-05-08,.GVZ,14.87
2014-05-09,.GVZ,14.76
2014-05-12,.GVZ,14.04
2014-05-13,.GVZ,13.61
2014-05-14,.GVZ,13.76
2014-05-15,.GVZ,14.57
2014-05-16,.GVZ,14.04
2014-05-19,.GVZ,14.23
2014-05-20,.GVZ,14.07
2014-05-21,.GVZ,14.36
2014-05-22,.GVZ,13.98
2014-05-23,.GVZ,14.52
2014-05-23,.GVZ,14.52
2014-05-27,.GVZ,16.21
2014-05-28,.GVZ,15.8
2014-05-29,.GVZ,15.01
2014-05-30,.GVZ,15.34
2014-06-02,.GVZ,15.55
2014-06-03,.GVZ,15.05
2014-06-04,.GVZ,14.79
2014-06-05,.GVZ,14.15
2014-06-06,.GVZ,13.22
2014-06-09,.GVZ,12.77
2014-06-10,.GVZ,12.37
2014-06-11,.GVZ,12.36
2014-06-12,.GVZ,12.91
2014-06-13,.GVZ,12.52
2014-06-16,.GVZ,12.41
2014-06-17,.GVZ,12.53
2014-06-18,.GVZ,12.11
2014-06-19,.GVZ,14.48
2014-06-20,.GVZ,12.79
2014-06-23,.GVZ,12.93
2014-06-24,.GVZ,12.96
2014-06-25,.GVZ,12.92
2014-06-26,.GVZ,12.76
2014-06-27,.GVZ,12.64
2014-06-30,.GVZ,14.01
2014-07-01,.GVZ,13.74
2014-07-02,.GVZ,13.89
2014-07-03,.GVZ,12.99
2014-07-03,.GVZ,12.99
2014-07-07,.GVZ,12.99
2014-07-08,.GVZ,12.83
2014-07-09,.GVZ,13.05
2014-07-10,.GVZ,12.91
2014-07-11,.GVZ,13.27
2014-07-14,.GVZ,14.23
2014-07-15,.GVZ,14.73
2014-07-16,.GVZ,14.67
2014-07-17,.GVZ,15.52
2014-07-18,.GVZ,14.35
2014-07-21,.GVZ,14.69
2014-07-22,.GVZ,14.62
2014-07-23,.GVZ,14.07
2014-07-24,.GVZ,14.33
2014-07-25,.GVZ,14.68
2014-07-28,.GVZ,14.55
2014-07-29,.GVZ,15.05
2014-07-30,.GVZ,14.85
2014-07-31,.GVZ,15.46
2014-08-01,.GVZ,14.37
2014-08-04,.GVZ,14.17
2014-08-05,.GVZ,14.76
2014-08-06,.GVZ,14.51
2014-08-07,.GVZ,14.82
2014-08-08,.GVZ,14.85
2014-08-11,.GVZ,14.49
2014-08-12,.GVZ,14.35
2014-08-13,.GVZ,13.53
2014-08-14,.GVZ,12.55
2014-08-15,.GVZ,13.33
2014-08-18,.GVZ,13.46
2014-08-19,.GVZ,13.43
2014-08-20,.GVZ,13.51
2014-08-21,.GVZ,13.84
2014-08-22,.GVZ,13.46
2014-08-25,.GVZ,13.55
2014-08-26,.GVZ,13.24
2014-08-27,.GVZ,12.72
2014-08-28,.GVZ,12.9
2014-08-29,.GVZ,12.85
2014-08-29,.GVZ,12.85
2014-09-02,.GVZ,14.05
2014-09-03,.GVZ,13.44
2014-09-04,.GVZ,14.01
2014-09-05,.GVZ,13.27
2014-09-08,.GVZ,14.47
2014-09-09,.GVZ,15.36
2014-09-10,.GVZ,15.89
2014-09-11,.GVZ,16.42
2014-09-12,.GVZ,17.86
2014-09-15,.GVZ,16.5
2014-09-16,.GVZ,16.58
2014-09-17,.GVZ,17.14
2014-09-18,.GVZ,15.5
2014-09-19,.GVZ,16.9
