Date,Instrument,Price1
2009-04-29,.VVIX,72.12
2009-04-30,.VVIX,71.42
2009-05-01,.VVIX,69.82
2009-05-04,.VVIX,70.36
2009-05-05,.VVIX,70.77
2009-05-06,.VVIX,71.15
2009-05-07,.VVIX,72.79
2009-05-08,.VVIX,74.66
2009-05-11,.VVIX,76.86
2009-05-12,.VVIX,77.53
2009-05-13,.VVIX,81.87
2009-05-14,.VVIX,79.38
2009-05-15,.VVIX,80.29
2009-05-18,.VVIX,76.41
2009-05-19,.VVIX,74.4
2009-05-20,.VVIX,77.45
2009-05-21,.VVIX,84.69
2009-05-22,.VVIX,87.28
2009-05-22,.VVIX,87.28
2009-05-26,.VVIX,91.23
2009-05-27,.VVIX,90.86
2009-05-28,.VVIX,88.19
2009-05-29,.VVIX,83.91
2009-06-01,.VVIX,84.23
2009-06-02,.VVIX,83.82
2009-06-03,.VVIX,84.89
2009-06-04,.VVIX,81.26
2009-06-05,.VVIX,82.11
2009-06-08,.VVIX,82.69
2009-06-09,.VVIX,81.64
2009-06-10,.VVIX,86.92
2009-06-11,.VVIX,85.22
2009-06-12,.VVIX,85.43
2009-06-15,.VVIX,85.05
2009-06-16,.VVIX,88.49
2009-06-17,.VVIX,86.49
2009-06-18,.VVIX,83.87
2009-06-19,.VVIX,84.15
2009-06-22,.VVIX,86.1
2009-06-23,.VVIX,85.64
2009-06-24,.VVIX,83.96
2009-06-25,.VVIX,82.57
2009-06-26,.VVIX,77.6
2009-06-29,.VVIX,79.69
2009-06-30,.VVIX,79.6
2009-07-01,.VVIX,79.68
2009-07-02,.VVIX,81.32
2009-07-02,.VVIX,81.32
2009-07-06,.VVIX,83.2
2009-07-07,.VVIX,85.63
2009-07-08,.VVIX,86.17
2009-07-09,.VVIX,82.88
2009-07-10,.VVIX,81.42
2009-07-13,.VVIX,80.58
2009-07-14,.VVIX,81.52
2009-07-15,.VVIX,85.64
2009-07-16,.VVIX,83.64
2009-07-17,.VVIX,82.49
2009-07-20,.VVIX,80.98
2009-07-21,.VVIX,80.45
2009-07-22,.VVIX,75.3
2009-07-23,.VVIX,72.8
2009-07-24,.VVIX,73.01
2009-07-27,.VVIX,74.35
2009-07-28,.VVIX,76.68
2009-07-29,.VVIX,77.1
2009-07-30,.VVIX,73.88
2009-07-31,.VVIX,73.47
2009-08-03,.VVIX,72.79
2009-08-04,.VVIX,71.05
2009-08-05,.VVIX,70.13
2009-08-06,.VVIX,73.17
2009-08-07,.VVIX,71.53
2009-08-10,.VVIX,72.59
2009-08-11,.VVIX,75.6
2009-08-12,.VVIX,81.28
2009-08-13,.VVIX,79.96
2009-08-14,.VVIX,80.45
2009-08-17,.VVIX,84.22
2009-08-18,.VVIX,81.11
2009-08-19,.VVIX,76.32
2009-08-20,.VVIX,76.7
2009-08-21,.VVIX,76.55
2009-08-24,.VVIX,78.47
2009-08-25,.VVIX,77.76
2009-08-26,.VVIX,77.97
2009-08-27,.VVIX,75.59
2009-08-28,.VVIX,74.41
2009-08-31,.VVIX,77.12
2009-09-01,.VVIX,81.0
2009-09-02,.VVIX,77.07
2009-09-03,.VVIX,75.48
2009-09-04,.VVIX,77.51
2009-09-04,.VVIX,77.51
2009-09-08,.VVIX,75.69
2009-09-09,.VVIX,76.17
2009-09-10,.VVIX,71.39
2009-09-11,.VVIX,72.36
2009-09-14,.VVIX,71.14
2009-09-15,.VVIX,72.25
2009-09-16,.VVIX,71.7
2009-09-17,.VVIX,69.36
2009-09-18,.VVIX,70.39
2009-09-21,.VVIX,71.0
2009-09-22,.VVIX,68.26
2009-09-23,.VVIX,68.18
2009-09-24,.VVIX,70.78
2009-09-25,.VVIX,71.74
2009-09-28,.VVIX,70.54
2009-09-29,.VVIX,68.99
2009-09-30,.VVIX,71.32
2009-10-01,.VVIX,76.25
2009-10-02,.VVIX,76.13
2009-10-05,.VVIX,73.56
2009-10-06,.VVIX,71.5
2009-10-07,.VVIX,71.01
2009-10-08,.VVIX,68.1
2009-10-09,.VVIX,65.54
2009-10-12,.VVIX,64.97
2009-10-13,.VVIX,64.97
2009-10-14,.VVIX,68.84
2009-10-15,.VVIX,67.07
2009-10-16,.VVIX,69.85
2009-10-19,.VVIX,67.76
2009-10-20,.VVIX,68.63
2009-10-21,.VVIX,78.16
2009-10-22,.VVIX,77.6
2009-10-23,.VVIX,79.88
2009-10-26,.VVIX,82.28
2009-10-27,.VVIX,80.41
2009-10-28,.VVIX,85.43
2009-10-29,.VVIX,78.1
2009-10-30,.VVIX,89.9
2009-11-02,.VVIX,91.98
2009-11-03,.VVIX,90.16
2009-11-04,.VVIX,85.97
2009-11-05,.VVIX,79.1
2009-11-06,.VVIX,73.72
2009-11-09,.VVIX,68.83
2009-11-10,.VVIX,68.49
2009-11-11,.VVIX,73.05
2009-11-12,.VVIX,80.77
2009-11-13,.VVIX,80.28
2009-11-16,.VVIX,83.31
2009-11-17,.VVIX,83.97
2009-11-18,.VVIX,79.15
2009-11-19,.VVIX,79.27
2009-11-20,.VVIX,75.56
2009-11-23,.VVIX,75.84
2009-11-24,.VVIX,75.05
2009-11-25,.VVIX,73.91
2009-11-25,.VVIX,73.91
2009-11-27,.VVIX,83.24
2009-11-30,.VVIX,81.58
2009-12-01,.VVIX,80.74
2009-12-02,.VVIX,78.26
2009-12-03,.VVIX,78.52
2009-12-04,.VVIX,77.18
2009-12-07,.VVIX,77.75
2009-12-08,.VVIX,79.57
2009-12-09,.VVIX,84.93
2009-12-10,.VVIX,84.56
2009-12-11,.VVIX,82.87
2009-12-14,.VVIX,81.64
2009-12-15,.VVIX,80.99
2009-12-16,.VVIX,82.05
2009-12-17,.VVIX,83.56
2009-12-18,.VVIX,81.75
2009-12-21,.VVIX,79.62
2009-12-22,.VVIX,71.45
2009-12-23,.VVIX,69.81
2009-12-24,.VVIX,68.81
2009-12-24,.VVIX,68.81
2009-12-28,.VVIX,69.89
2009-12-29,.VVIX,69.1
2009-12-30,.VVIX,70.36
2009-12-31,.VVIX,74.99
2009-12-31,.VVIX,74.99
2010-01-04,.VVIX,73.3
2010-01-05,.VVIX,70.36
2010-01-06,.VVIX,67.65
2010-01-07,.VVIX,67.15
2010-01-08,.VVIX,65.71
2010-01-11,.VVIX,64.87
2010-01-12,.VVIX,70.42
2010-01-13,.VVIX,75.53
2010-01-14,.VVIX,74.52
2010-01-15,.VVIX,74.27
2010-01-15,.VVIX,74.27
2010-01-19,.VVIX,73.5
2010-01-20,.VVIX,80.36
2010-01-21,.VVIX,88.82
2010-01-22,.VVIX,100.06
2010-01-25,.VVIX,90.58
2010-01-26,.VVIX,90.04
2010-01-27,.VVIX,85.86
2010-01-28,.VVIX,87.91
2010-01-29,.VVIX,89.0
2010-02-01,.VVIX,83.73
2010-02-02,.VVIX,80.98
2010-02-03,.VVIX,80.55
2010-02-04,.VVIX,91.42
2010-02-05,.VVIX,88.22
2010-02-08,.VVIX,90.01
2010-02-09,.VVIX,88.8
2010-02-10,.VVIX,92.18
2010-02-11,.VVIX,89.59
2010-02-12,.VVIX,88.16
2010-02-12,.VVIX,88.16
2010-02-16,.VVIX,81.77
2010-02-17,.VVIX,80.29
2010-02-18,.VVIX,79.2
2010-02-19,.VVIX,77.97
2010-02-22,.VVIX,75.44
2010-02-23,.VVIX,77.82
2010-02-24,.VVIX,75.93
2010-02-25,.VVIX,75.3
2010-02-26,.VVIX,73.13
2010-03-01,.VVIX,73.24
2010-03-02,.VVIX,73.43
2010-03-03,.VVIX,72.61
2010-03-04,.VVIX,70.51
2010-03-05,.VVIX,71.06
2010-03-08,.VVIX,70.9
2010-03-09,.VVIX,71.49
2010-03-10,.VVIX,76.2
2010-03-11,.VVIX,76.16
2010-03-12,.VVIX,73.74
2010-03-15,.VVIX,75.22
2010-03-16,.VVIX,76.41
2010-03-17,.VVIX,73.16
2010-03-18,.VVIX,76.46
2010-03-19,.VVIX,76.68
2010-03-22,.VVIX,77.75
2010-03-23,.VVIX,78.31
2010-03-24,.VVIX,80.68
2010-03-25,.VVIX,83.82
2010-03-26,.VVIX,81.56
2010-03-29,.VVIX,78.75
2010-03-30,.VVIX,76.91
2010-03-31,.VVIX,77.49
2010-04-01,.VVIX,78.29
2010-04-01,.VVIX,78.29
2010-04-05,.VVIX,76.97
2010-04-06,.VVIX,76.82
2010-04-07,.VVIX,78.16
2010-04-08,.VVIX,77.06
2010-04-09,.VVIX,78.24
2010-04-12,.VVIX,80.06
2010-04-13,.VVIX,79.97
2010-04-14,.VVIX,83.31
2010-04-15,.VVIX,83.1
2010-04-16,.VVIX,86.29
2010-04-19,.VVIX,81.72
2010-04-20,.VVIX,79.65
2010-04-21,.VVIX,83.89
2010-04-22,.VVIX,85.76
2010-04-23,.VVIX,88.14
2010-04-26,.VVIX,87.53
2010-04-27,.VVIX,103.23
2010-04-28,.VVIX,101.7
2010-04-29,.VVIX,92.44
2010-04-30,.VVIX,101.41
2010-05-03,.VVIX,95.68
2010-05-04,.VVIX,101.88
2010-05-05,.VVIX,105.59
2010-05-06,.VVIX,125.36
2010-05-07,.VVIX,135.38
2010-05-10,.VVIX,110.96
2010-05-11,.VVIX,113.95
2010-05-12,.VVIX,116.53
2010-05-13,.VVIX,123.17
2010-05-14,.VVIX,128.34
2010-05-17,.VVIX,120.97
2010-05-18,.VVIX,135.82
2010-05-19,.VVIX,128.44
2010-05-20,.VVIX,145.12
2010-05-21,.VVIX,130.67
2010-05-24,.VVIX,123.87
2010-05-25,.VVIX,119.36
2010-05-26,.VVIX,115.68
2010-05-27,.VVIX,107.64
2010-05-28,.VVIX,110.13
2010-05-28,.VVIX,110.13
2010-06-01,.VVIX,109.92
2010-06-02,.VVIX,98.02
2010-06-03,.VVIX,95.61
2010-06-04,.VVIX,103.31
2010-06-07,.VVIX,102.76
2010-06-08,.VVIX,101.79
2010-06-09,.VVIX,111.77
2010-06-10,.VVIX,108.61
2010-06-11,.VVIX,103.69
2010-06-14,.VVIX,99.92
2010-06-15,.VVIX,99.0
2010-06-16,.VVIX,93.67
2010-06-17,.VVIX,89.65
2010-06-18,.VVIX,92.36
2010-06-21,.VVIX,96.01
2010-06-22,.VVIX,101.65
2010-06-23,.VVIX,98.93
2010-06-24,.VVIX,103.69
2010-06-25,.VVIX,97.51
2010-06-28,.VVIX,99.01
2010-06-29,.VVIX,104.0
2010-06-30,.VVIX,105.16
2010-07-01,.VVIX,100.69
2010-07-02,.VVIX,97.19
2010-07-02,.VVIX,97.19
2010-07-06,.VVIX,97.58
2010-07-07,.VVIX,92.14
2010-07-08,.VVIX,89.85
2010-07-09,.VVIX,88.58
2010-07-12,.VVIX,91.75
2010-07-13,.VVIX,90.8
2010-07-14,.VVIX,96.13
2010-07-15,.VVIX,97.75
2010-07-16,.VVIX,101.57
2010-07-19,.VVIX,102.58
2010-07-20,.VVIX,98.89
2010-07-21,.VVIX,97.02
2010-07-22,.VVIX,93.2
2010-07-23,.VVIX,89.9
2010-07-26,.VVIX,88.55
2010-07-27,.VVIX,90.14
2010-07-28,.VVIX,90.71
2010-07-29,.VVIX,90.62
2010-07-30,.VVIX,89.55
2010-08-02,.VVIX,85.02
2010-08-03,.VVIX,85.04
2010-08-04,.VVIX,85.05
2010-08-05,.VVIX,86.52
2010-08-06,.VVIX,87.44
2010-08-09,.VVIX,87.86
2010-08-10,.VVIX,90.35
2010-08-11,.VVIX,102.65
2010-08-12,.VVIX,99.75
2010-08-13,.VVIX,99.54
2010-08-16,.VVIX,98.73
2010-08-17,.VVIX,93.25
2010-08-18,.VVIX,91.3
2010-08-19,.VVIX,91.96
2010-08-20,.VVIX,89.34
2010-08-23,.VVIX,87.66
2010-08-24,.VVIX,85.7
2010-08-25,.VVIX,82.64
2010-08-26,.VVIX,82.95
2010-08-27,.VVIX,79.0
2010-08-30,.VVIX,82.52
2010-08-31,.VVIX,81.49
2010-09-01,.VVIX,78.28
2010-09-02,.VVIX,79.05
2010-09-03,.VVIX,76.64
2010-09-03,.VVIX,76.64
2010-09-07,.VVIX,78.98
2010-09-08,.VVIX,89.88
2010-09-09,.VVIX,87.97
2010-09-10,.VVIX,87.6
2010-09-13,.VVIX,87.33
2010-09-14,.VVIX,87.95
2010-09-15,.VVIX,88.4
2010-09-16,.VVIX,87.63
2010-09-17,.VVIX,85.45
2010-09-20,.VVIX,81.5
2010-09-21,.VVIX,80.97
2010-09-22,.VVIX,81.86
2010-09-23,.VVIX,83.02
2010-09-24,.VVIX,80.0
2010-09-27,.VVIX,82.62
2010-09-28,.VVIX,83.62
2010-09-29,.VVIX,83.35
2010-09-30,.VVIX,86.49
2010-10-01,.VVIX,84.08
2010-10-04,.VVIX,86.22
2010-10-05,.VVIX,82.62
2010-10-06,.VVIX,81.05
2010-10-07,.VVIX,80.7
2010-10-08,.VVIX,81.41
2010-10-11,.VVIX,84.75
2010-10-12,.VVIX,84.77
2010-10-13,.VVIX,88.72
2010-10-14,.VVIX,87.14
2010-10-15,.VVIX,89.82
2010-10-18,.VVIX,91.75
2010-10-19,.VVIX,91.53
2010-10-20,.VVIX,85.48
2010-10-21,.VVIX,83.59
2010-10-22,.VVIX,81.97
2010-10-25,.VVIX,82.02
2010-10-26,.VVIX,82.79
2010-10-27,.VVIX,80.42
2010-10-28,.VVIX,78.47
2010-10-29,.VVIX,77.46
2010-11-01,.VVIX,79.72
2010-11-02,.VVIX,80.18
2010-11-03,.VVIX,76.57
2010-11-04,.VVIX,70.78
2010-11-05,.VVIX,74.02
2010-11-08,.VVIX,73.67
2010-11-09,.VVIX,76.49
2010-11-10,.VVIX,83.07
2010-11-10,.VVIX,83.07
2010-11-12,.VVIX,88.18
2010-11-15,.VVIX,88.13
2010-11-16,.VVIX,93.65
2010-11-17,.VVIX,89.25
2010-11-18,.VVIX,83.92
2010-11-19,.VVIX,84.73
2010-11-22,.VVIX,78.39
2010-11-23,.VVIX,87.44
2010-11-24,.VVIX,81.55
2010-11-24,.VVIX,81.55
2010-11-26,.VVIX,90.55
2010-11-29,.VVIX,89.01
2010-11-30,.VVIX,95.73
2010-12-01,.VVIX,92.03
2010-12-02,.VVIX,87.74
2010-12-03,.VVIX,84.28
2010-12-06,.VVIX,82.6
2010-12-07,.VVIX,82.66
2010-12-08,.VVIX,81.8
2010-12-09,.VVIX,79.8
2010-12-10,.VVIX,79.36
2010-12-13,.VVIX,81.67
2010-12-14,.VVIX,81.67
2010-12-15,.VVIX,83.42
2010-12-16,.VVIX,81.32
2010-12-17,.VVIX,86.62
2010-12-20,.VVIX,84.09
2010-12-21,.VVIX,84.38
2010-12-22,.VVIX,86.03
2010-12-23,.VVIX,86.74
2010-12-23,.VVIX,86.74
2010-12-27,.VVIX,87.44
2010-12-28,.VVIX,86.34
2010-12-29,.VVIX,85.71
2010-12-30,.VVIX,86.52
2010-12-31,.VVIX,86.36
2011-01-03,.VVIX,84.8
2011-01-04,.VVIX,85.25
2011-01-05,.VVIX,84.7
2011-01-06,.VVIX,84.6
2011-01-07,.VVIX,83.73
2011-01-10,.VVIX,81.65
2011-01-11,.VVIX,79.82
2011-01-12,.VVIX,77.94
2011-01-13,.VVIX,78.64
2011-01-14,.VVIX,75.94
2011-01-14,.VVIX,75.94
2011-01-18,.VVIX,79.77
2011-01-19,.VVIX,83.7
2011-01-20,.VVIX,82.69
2011-01-21,.VVIX,85.41
2011-01-24,.VVIX,82.97
2011-01-25,.VVIX,82.67
2011-01-26,.VVIX,79.43
2011-01-27,.VVIX,77.04
2011-01-28,.VVIX,91.52
2011-01-31,.VVIX,86.08
2011-02-01,.VVIX,84.48
2011-02-02,.VVIX,83.16
2011-02-03,.VVIX,81.75
2011-02-04,.VVIX,81.11
2011-02-07,.VVIX,80.54
2011-02-08,.VVIX,78.93
2011-02-09,.VVIX,82.11
2011-02-10,.VVIX,83.73
2011-02-11,.VVIX,84.5
2011-02-14,.VVIX,82.67
2011-02-15,.VVIX,84.38
2011-02-16,.VVIX,83.05
2011-02-17,.VVIX,83.03
2011-02-18,.VVIX,85.47
2011-02-18,.VVIX,85.47
2011-02-22,.VVIX,99.18
2011-02-23,.VVIX,99.04
2011-02-24,.VVIX,94.07
2011-02-25,.VVIX,86.17
2011-02-28,.VVIX,81.78
2011-03-01,.VVIX,89.28
2011-03-02,.VVIX,87.55
2011-03-03,.VVIX,82.36
2011-03-04,.VVIX,81.48
2011-03-07,.VVIX,84.32
2011-03-08,.VVIX,80.84
2011-03-09,.VVIX,84.89
2011-03-10,.VVIX,88.16
2011-03-11,.VVIX,83.21
2011-03-14,.VVIX,83.89
2011-03-15,.VVIX,89.68
2011-03-16,.VVIX,112.39
2011-03-17,.VVIX,101.45
2011-03-18,.VVIX,96.28
2011-03-21,.VVIX,89.17
2011-03-22,.VVIX,87.39
2011-03-23,.VVIX,84.77
2011-03-24,.VVIX,84.17
2011-03-25,.VVIX,84.53
2011-03-28,.VVIX,89.94
2011-03-29,.VVIX,84.96
2011-03-30,.VVIX,82.75
2011-03-31,.VVIX,82.51
2011-04-01,.VVIX,81.98
2011-04-04,.VVIX,81.84
2011-04-05,.VVIX,81.44
2011-04-06,.VVIX,83.22
2011-04-07,.VVIX,82.39
2011-04-08,.VVIX,83.43
2011-04-11,.VVIX,84.16
2011-04-12,.VVIX,85.36
2011-04-13,.VVIX,86.04
2011-04-14,.VVIX,86.07
2011-04-15,.VVIX,85.72
2011-04-18,.VVIX,89.11
2011-04-19,.VVIX,85.73
2011-04-20,.VVIX,86.21
2011-04-21,.VVIX,87.71
2011-04-21,.VVIX,87.71
2011-04-25,.VVIX,87.68
2011-04-26,.VVIX,85.72
2011-04-27,.VVIX,83.21
2011-04-28,.VVIX,82.89
2011-04-29,.VVIX,83.98
2011-05-02,.VVIX,88.5
2011-05-03,.VVIX,90.62
2011-05-04,.VVIX,91.39
2011-05-05,.VVIX,95.08
2011-05-06,.VVIX,94.43
2011-05-09,.VVIX,90.86
2011-05-10,.VVIX,87.56
2011-05-11,.VVIX,96.25
2011-05-12,.VVIX,93.57
2011-05-13,.VVIX,93.86
2011-05-16,.VVIX,94.44
2011-05-17,.VVIX,93.64
2011-05-18,.VVIX,90.7
2011-05-19,.VVIX,87.53
2011-05-20,.VVIX,90.23
2011-05-23,.VVIX,92.08
2011-05-24,.VVIX,88.47
2011-05-25,.VVIX,85.29
2011-05-26,.VVIX,81.48
2011-05-27,.VVIX,81.46
2011-05-27,.VVIX,81.46
2011-05-31,.VVIX,80.92
2011-06-01,.VVIX,87.59
2011-06-02,.VVIX,85.22
2011-06-03,.VVIX,85.54
2011-06-06,.VVIX,88.15
2011-06-07,.VVIX,83.72
2011-06-08,.VVIX,88.98
2011-06-09,.VVIX,85.65
2011-06-10,.VVIX,93.34
2011-06-13,.VVIX,98.35
2011-06-14,.VVIX,91.74
2011-06-15,.VVIX,105.07
2011-06-16,.VVIX,100.39
2011-06-17,.VVIX,95.31
2011-06-20,.VVIX,90.25
2011-06-21,.VVIX,90.55
2011-06-22,.VVIX,91.71
2011-06-23,.VVIX,93.09
2011-06-24,.VVIX,99.14
2011-06-27,.VVIX,94.29
2011-06-28,.VVIX,90.33
2011-06-29,.VVIX,85.9
2011-06-30,.VVIX,81.08
2011-07-01,.VVIX,78.64
2011-07-01,.VVIX,78.64
2011-07-05,.VVIX,81.34
2011-07-06,.VVIX,82.69
2011-07-07,.VVIX,80.7
2011-07-08,.VVIX,80.82
2011-07-11,.VVIX,90.87
2011-07-12,.VVIX,88.39
2011-07-13,.VVIX,88.92
2011-07-14,.VVIX,95.72
2011-07-15,.VVIX,89.33
2011-07-18,.VVIX,97.81
2011-07-19,.VVIX,91.01
2011-07-20,.VVIX,86.06
2011-07-21,.VVIX,81.68
2011-07-22,.VVIX,82.45
2011-07-25,.VVIX,90.2
2011-07-26,.VVIX,93.35
2011-07-27,.VVIX,102.01
2011-07-28,.VVIX,105.62
2011-07-29,.VVIX,106.57
2011-08-01,.VVIX,95.89
2011-08-02,.VVIX,102.01
2011-08-03,.VVIX,98.58
2011-08-04,.VVIX,121.76
2011-08-05,.VVIX,118.61
2011-08-08,.VVIX,134.63
2011-08-09,.VVIX,112.8
2011-08-10,.VVIX,132.86
2011-08-11,.VVIX,128.76
2011-08-12,.VVIX,120.19
2011-08-15,.VVIX,109.0
2011-08-16,.VVIX,104.66
2011-08-17,.VVIX,104.62
2011-08-18,.VVIX,106.66
2011-08-19,.VVIX,111.58
2011-08-22,.VVIX,111.25
2011-08-23,.VVIX,103.43
2011-08-24,.VVIX,104.54
2011-08-25,.VVIX,112.4
2011-08-26,.VVIX,104.72
2011-08-29,.VVIX,96.51
2011-08-30,.VVIX,96.16
2011-08-31,.VVIX,94.16
2011-09-01,.VVIX,92.31
2011-09-02,.VVIX,91.0
2011-09-02,.VVIX,91.0
2011-09-06,.VVIX,97.01
2011-09-07,.VVIX,93.3
2011-09-08,.VVIX,93.45
2011-09-09,.VVIX,99.07
2011-09-12,.VVIX,97.07
2011-09-13,.VVIX,96.14
2011-09-14,.VVIX,100.22
2011-09-15,.VVIX,96.69
2011-09-16,.VVIX,93.67
2011-09-19,.VVIX,95.95
2011-09-20,.VVIX,92.9
2011-09-21,.VVIX,98.58
2011-09-22,.VVIX,103.91
2011-09-23,.VVIX,104.77
2011-09-26,.VVIX,102.89
2011-09-27,.VVIX,100.31
2011-09-28,.VVIX,104.3
2011-09-29,.VVIX,101.05
2011-09-30,.VVIX,101.08
2011-10-03,.VVIX,103.89
2011-10-04,.VVIX,99.31
2011-10-05,.VVIX,94.66
2011-10-06,.VVIX,93.52
2011-10-07,.VVIX,92.57
2011-10-10,.VVIX,89.39
2011-10-11,.VVIX,90.98
2011-10-12,.VVIX,91.34
2011-10-13,.VVIX,95.1
2011-10-14,.VVIX,94.69
2011-10-17,.VVIX,103.55
2011-10-18,.VVIX,100.21
2011-10-19,.VVIX,103.29
2011-10-20,.VVIX,102.97
2011-10-21,.VVIX,98.05
2011-10-24,.VVIX,97.13
2011-10-25,.VVIX,97.75
2011-10-26,.VVIX,97.74
2011-10-27,.VVIX,94.44
2011-10-28,.VVIX,94.19
2011-10-31,.VVIX,104.84
2011-11-01,.VVIX,113.15
2011-11-02,.VVIX,107.4
2011-11-03,.VVIX,104.28
2011-11-04,.VVIX,103.34
2011-11-07,.VVIX,103.35
2011-11-08,.VVIX,98.05
2011-11-09,.VVIX,122.73
2011-11-10,.VVIX,113.54
2011-11-11,.VVIX,112.1
2011-11-14,.VVIX,112.35
2011-11-15,.VVIX,107.55
2011-11-16,.VVIX,111.18
2011-11-17,.VVIX,111.86
2011-11-18,.VVIX,101.92
2011-11-21,.VVIX,99.6
2011-11-22,.VVIX,98.53
2011-11-23,.VVIX,101.46
2011-11-23,.VVIX,101.46
2011-11-25,.VVIX,98.98
2011-11-28,.VVIX,96.23
2011-11-29,.VVIX,95.47
2011-11-30,.VVIX,92.22
2011-12-01,.VVIX,90.88
2011-12-02,.VVIX,92.46
2011-12-05,.VVIX,92.97
2011-12-06,.VVIX,92.21
2011-12-07,.VVIX,92.84
2011-12-08,.VVIX,94.97
2011-12-09,.VVIX,90.92
2011-12-12,.VVIX,93.21
2011-12-13,.VVIX,94.55
2011-12-14,.VVIX,99.63
2011-12-15,.VVIX,97.71
2011-12-16,.VVIX,94.28
2011-12-19,.VVIX,90.27
2011-12-20,.VVIX,88.64
2011-12-21,.VVIX,85.54
2011-12-22,.VVIX,86.18
2011-12-23,.VVIX,86.54
2011-12-23,.VVIX,86.54
2011-12-27,.VVIX,88.13
2011-12-28,.VVIX,94.08
2011-12-29,.VVIX,91.8
2011-12-30,.VVIX,91.7
2011-12-30,.VVIX,91.7
2012-01-03,.VVIX,91.39
2012-01-04,.VVIX,88.89
2012-01-05,.VVIX,87.69
2012-01-06,.VVIX,86.95
2012-01-09,.VVIX,87.8
2012-01-10,.VVIX,88.82
2012-01-11,.VVIX,93.17
2012-01-12,.VVIX,90.51
2012-01-13,.VVIX,93.55
2012-01-13,.VVIX,93.55
2012-01-17,.VVIX,93.66
2012-01-18,.VVIX,90.09
2012-01-19,.VVIX,88.73
2012-01-20,.VVIX,89.24
2012-01-23,.VVIX,89.59
2012-01-24,.VVIX,89.01
2012-01-25,.VVIX,86.01
2012-01-26,.VVIX,88.92
2012-01-27,.VVIX,87.44
2012-01-30,.VVIX,89.86
2012-01-31,.VVIX,88.51
2012-02-01,.VVIX,85.78
2012-02-02,.VVIX,84.1
2012-02-03,.VVIX,84.04
2012-02-06,.VVIX,85.38
2012-02-07,.VVIX,83.79
2012-02-08,.VVIX,97.01
2012-02-09,.VVIX,100.76
2012-02-10,.VVIX,104.15
2012-02-13,.VVIX,102.45
2012-02-14,.VVIX,107.82
2012-02-15,.VVIX,114.65
2012-02-16,.VVIX,110.41
2012-02-17,.VVIX,108.56
2012-02-17,.VVIX,108.56
2012-02-21,.VVIX,107.71
2012-02-22,.VVIX,100.81
2012-02-23,.VVIX,94.44
2012-02-24,.VVIX,99.43
2012-02-27,.VVIX,101.68
2012-02-28,.VVIX,99.13
2012-02-29,.VVIX,101.6
2012-03-01,.VVIX,97.43
2012-03-02,.VVIX,96.94
2012-03-05,.VVIX,98.18
2012-03-06,.VVIX,105.11
2012-03-07,.VVIX,100.46
2012-03-08,.VVIX,97.19
2012-03-09,.VVIX,97.98
2012-03-12,.VVIX,98.61
2012-03-13,.VVIX,98.47
2012-03-14,.VVIX,106.63
2012-03-15,.VVIX,108.42
2012-03-16,.VVIX,105.78
2012-03-19,.VVIX,106.49
2012-03-20,.VVIX,109.38
2012-03-21,.VVIX,104.65
2012-03-22,.VVIX,102.53
2012-03-23,.VVIX,98.6
2012-03-26,.VVIX,96.08
2012-03-27,.VVIX,101.15
2012-03-28,.VVIX,102.74
2012-03-29,.VVIX,101.94
2012-03-30,.VVIX,100.28
2012-04-02,.VVIX,100.38
2012-04-03,.VVIX,98.37
2012-04-04,.VVIX,99.73
2012-04-05,.VVIX,99.47
2012-04-05,.VVIX,99.47
2012-04-09,.VVIX,104.59
2012-04-10,.VVIX,109.13
2012-04-11,.VVIX,111.19
2012-04-12,.VVIX,104.27
2012-04-13,.VVIX,110.76
2012-04-16,.VVIX,110.97
2012-04-17,.VVIX,107.01
2012-04-18,.VVIX,106.06
2012-04-19,.VVIX,103.96
2012-04-20,.VVIX,101.08
2012-04-23,.VVIX,104.01
2012-04-24,.VVIX,99.84
2012-04-25,.VVIX,93.28
2012-04-26,.VVIX,89.65
2012-04-27,.VVIX,88.62
2012-04-30,.VVIX,89.32
2012-05-01,.VVIX,87.06
2012-05-02,.VVIX,86.29
2012-05-03,.VVIX,88.35
2012-05-04,.VVIX,91.31
2012-05-07,.VVIX,90.91
2012-05-08,.VVIX,91.33
2012-05-09,.VVIX,102.07
2012-05-10,.VVIX,98.65
2012-05-11,.VVIX,100.12
2012-05-14,.VVIX,105.85
2012-05-15,.VVIX,109.61
2012-05-16,.VVIX,109.22
2012-05-17,.VVIX,112.84
2012-05-18,.VVIX,117.44
2012-05-21,.VVIX,108.5
2012-05-22,.VVIX,110.48
2012-05-23,.VVIX,107.48
2012-05-24,.VVIX,104.52
2012-05-25,.VVIX,103.1
2012-05-25,.VVIX,103.1
2012-05-29,.VVIX,100.98
2012-05-30,.VVIX,109.73
2012-05-31,.VVIX,108.75
2012-06-01,.VVIX,111.41
2012-06-04,.VVIX,107.04
2012-06-05,.VVIX,102.78
2012-06-06,.VVIX,97.71
2012-06-07,.VVIX,98.36
2012-06-08,.VVIX,96.6
2012-06-11,.VVIX,105.51
2012-06-12,.VVIX,103.22
2012-06-13,.VVIX,110.6
2012-06-14,.VVIX,107.78
2012-06-15,.VVIX,108.23
2012-06-18,.VVIX,99.3
2012-06-19,.VVIX,98.13
2012-06-20,.VVIX,96.41
2012-06-21,.VVIX,105.47
