,GPR,GEPU_current, New Orders,UMich Sentiment,Unemployment Rate,Recession Spread,Term Spread
2024-04-01,18.761516687052247,-1.400798237362677,0.36869960451379763,-2.200000000000003,0.0,-0.04,0.1199999999999998
2024-05-01,-25.554872239855044,7.144709280745258,-0.4824275672895594,-8.100000000000009,0.1,0.06,0.2800000000000001
2024-06-01,-15.52848983670273,-5.431885632455064,-3.4271204953437406,-0.8999999999999915,0.0999999999999996,0.0,0.0
2024-07-01,-22.172803646722578,20.219789973761504,4.677136926935792,-1.7999999999999972,0.1000000000000005,0.0,0.0
2024-08-01,34.303693133796436,-15.282215112505563,-0.7871923246618957,1.5,0.0,0.1199999999999999,-0.3899999999999999
2024-09-01,-8.12244319078294,4.791954616341806,-0.24796309926550325,2.1999999999999886,-0.1000000000000005,0.0,0.0
2024-10-01,0.47676821735129493,4.599500167164823,0.4522033010840979,0.4000000000000057,0.0,0.0,0.0
2024-11-01,-1.8076629676794842,29.50558838943662,-0.7781541197452754,1.2999999999999972,0.1000000000000005,0.03,0.73
2024-12-01,9.591537384468083,10.013377707484207,-0.6082804743519029,2.200000000000003,-0.1000000000000005,0.0,0.0
2025-01-01,-26.35606212742534,0.6057617117506577,1.732919370383356,-2.299999999999997,-0.0999999999999996,0.0,0.0
2025-02-01,17.589121153788266,8.00296676023303,0.46665396630583034,-7.0,0.0999999999999996,0.0,0.0
2025-03-01,21.92231339714549,26.954634419948725,4.14877681054501,-7.700000000000003,0.1000000000000005,0.0,0.0
2025-04-01,-27.92944697849454,,,,,,
